snapshot_date,requisition_id,requisition_title,business_unit_code,job_family_code,job_level_code,work_location,hiring_manager_id,recruiter_id,requisition_status,approval_date,target_hire_date,target_offer_acceptance_date,requested_positions,openings_position,cancelled_positions,hiring_constraint_code,updated_at,extracted_at
2026-05-31,REQ-2024-00852,Senior Account Executive,SAL,SLS,L3,Remote,HM-0037,REC-12,filled,2024-08-12,2024-11-18,2024-10-13,1,0,0,compensation,2024-09-17T11:12:27Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00853,Associate Account Executive,SAL,SLS,L1,Toronto,HM-0111,REC-06,filled,2024-08-12,2025-01-06,2024-12-11,3,0,0,no_material_constraint,2024-10-29T17:20:54Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00854,Data Engineer,ENG,DAT,L2,Remote,HM-0088,REC-01,open,2024-08-13,2024-10-28,2024-09-24,1,1,0,niche_skills,2025-11-30T08:18:20Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00855,Lead Marketing Specialist,PRD,MKT,L4,Toronto,HM-0138,REC-18,filled,2024-08-13,2025-01-06,2024-11-13,1,0,0,qualified_candidates,2025-05-20T15:44:07Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00856,Senior Financial Analyst,GNA,FIN,L3,Berlin,HM-0063,REC-16,filled,2024-08-13,2025-07-07,2025-06-06,2,0,0,no_material_constraint,2024-09-16T13:29:32Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00857,Associate Account Executive,SAL,SLS,L1,Austin,HM-0138,REC-17,filled,2024-08-13,2025-07-14,2025-06-14,2,0,0,interview_capacity,2024-10-03T13:16:15Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00858,Associate Marketing Specialist,PRD,MKT,L1,Austin,HM-0045,REC-08,filled,2024-08-13,2025-08-04,2025-07-11,1,0,0,qualified_candidates,2024-09-08T14:03:27Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00859,Lead Software Engineer,ENG,SWE,L4,London,HM-0143,REC-04,filled,2024-08-14,2024-12-22,2024-11-05,1,0,0,no_material_constraint,2024-10-16T11:08:16Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00860,Account Executive,SAL,SLS,L2,London,HM-0053,REC-04,filled,2024-08-15,2024-12-09,2024-10-30,2,0,0,candidate_availability,2024-11-05T18:00:32Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00861,Customer Success Manager,CSX,CSM,L2,Dublin,HM-0073,REC-11,filled,2024-08-15,2025-01-06,2024-12-01,1,0,0,compensation,2025-01-16T08:04:26Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00862,Associate Account Executive,SAL,SLS,L1,Austin,HM-0054,REC-16,cancelled,2024-08-16,2024-09-30,2024-08-31,0,0,1,no_material_constraint,2024-10-31T11:51:57Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00863,Associate Software Engineer,ENG,SWE,L1,Dublin,HM-0029,REC-17,filled,2024-08-16,2024-11-11,2024-10-13,1,0,0,qualified_candidates,2025-01-24T09:04:24Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00864,Associate IT Systems Engineer,ENG,ITS,L1,Berlin,HM-0048,REC-07,filled,2024-08-16,2024-11-18,2024-10-22,1,0,0,hiring_manager_delay,2024-09-23T17:14:08Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00865,Account Executive,SAL,SLS,L2,Toronto,HM-0003,REC-14,filled,2024-08-16,2024-12-23,2024-11-21,2,0,0,compensation,2024-09-20T19:29:35Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00866,Associate Software Engineer,ENG,SWE,L1,Austin,HM-0097,REC-18,open,2024-08-16,2025-12-19,2025-11-19,1,1,0,qualified_candidates,2026-04-30T11:27:28Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00867,Operations Specialist,SAL,OPS,L2,London,HM-0047,REC-08,filled,2024-08-17,2024-10-14,2024-09-14,1,0,0,qualified_candidates,2024-10-22T16:33:09Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00868,Associate Operations Specialist,CSX,OPS,L1,Remote,HM-0030,REC-11,filled,2024-08-17,2024-11-04,2024-10-11,1,0,0,no_material_constraint,2024-09-13T15:04:02Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00869,Lead Account Executive,SAL,SLS,L4,Remote,HM-0078,REC-03,cancelled,2024-08-19,2024-10-28,2024-09-12,0,0,1,no_material_constraint,2024-11-30T13:47:59Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00870,Senior Data Engineer,CSX,DAT,L3,Dublin,HM-0020,REC-07,cancelled,2024-08-19,2024-12-02,2024-11-02,0,0,1,no_material_constraint,2024-10-31T15:06:00Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00871,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0128,REC-06,cancelled,2024-08-19,2025-01-27,2024-12-30,0,0,1,no_material_constraint,2024-11-10T15:53:13Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00872,Director Customer Success Manager,CSX,CSM,L6,Austin,HM-0048,REC-13,filled,2024-08-20,2024-11-25,2024-09-09,1,0,0,no_material_constraint,2024-09-25T10:37:22Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00873,Senior Account Executive,SAL,SLS,L3,Remote,HM-0079,REC-11,filled,2024-08-20,2025-07-21,2025-06-21,8,0,0,compensation,2024-11-07T18:17:42Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00874,Associate Data Engineer,ENG,DAT,L1,London,HM-0102,REC-03,filled,2024-08-21,2025-07-07,2025-06-13,1,0,0,no_material_constraint,2025-02-20T16:40:16Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00875,Senior Account Executive,SAL,SLS,L3,Dublin,HM-0062,REC-17,cancelled,2024-08-22,2024-10-07,2024-09-04,0,0,1,no_material_constraint,2024-10-31T09:38:48Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00876,Software Engineer,ENG,SWE,L2,Berlin,HM-0105,REC-01,filled,2024-08-22,2025-01-02,2024-11-26,1,0,0,qualified_candidates,2025-08-20T08:45:45Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00877,Associate Operations Specialist,OPS,OPS,L1,Berlin,HM-0098,REC-12,filled,2024-08-22,2024-11-04,2024-10-05,1,0,0,no_material_constraint,2024-09-19T19:48:28Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00878,IT Systems Engineer,ENG,ITS,L2,London,HM-0025,REC-18,cancelled,2024-08-22,2025-01-21,2024-12-17,0,0,1,no_material_constraint,2024-11-30T09:57:46Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00879,Senior Operations Specialist,OPS,OPS,L3,Toronto,HM-0121,REC-12,cancelled,2024-08-22,2025-01-06,2024-11-29,0,0,1,no_material_constraint,2024-10-04T10:26:43Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00880,Operations Specialist,OPS,OPS,L2,Dublin,HM-0101,REC-09,filled,2024-08-22,2025-06-02,2025-05-03,5,0,0,no_material_constraint,2024-09-26T16:01:05Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00881,IT Systems Engineer,GNA,ITS,L2,Dublin,HM-0128,REC-06,cancelled,2024-08-23,2024-11-11,2024-10-10,0,0,1,no_material_constraint,2025-04-30T08:40:06Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00882,Software Engineer,ENG,SWE,L2,Berlin,HM-0027,REC-18,filled,2024-08-23,2025-01-06,2024-11-28,3,0,0,hiring_manager_delay,2025-03-01T08:35:08Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00883,Senior People Partner,GNA,PPL,L3,Austin,HM-0062,REC-03,filled,2024-08-23,2025-01-13,2024-12-14,2,0,0,qualified_candidates,2024-10-20T09:11:28Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00884,Senior Customer Success Manager,CSX,CSM,L3,Toronto,HM-0028,REC-21,filled,2024-08-23,2025-04-14,2025-03-15,2,0,0,no_material_constraint,2024-10-09T12:20:23Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00885,Associate Marketing Specialist,SAL,MKT,L1,Dublin,HM-0131,REC-11,filled,2024-08-24,2024-10-28,2024-10-06,1,0,0,no_material_constraint,2024-09-30T17:54:54Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00886,Operations Specialist,SAL,OPS,L2,London,HM-0159,REC-09,filled,2024-08-24,2024-11-18,2024-10-15,1,0,0,no_material_constraint,2024-10-24T09:17:29Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00887,Account Executive,SAL,SLS,L2,Toronto,HM-0123,REC-04,filled,2024-08-24,2025-01-06,2024-11-27,7,0,0,no_material_constraint,2024-11-09T13:46:39Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00888,Marketing Specialist,PRD,MKT,L2,Berlin,HM-0091,REC-04,filled,2024-08-25,2025-01-06,2024-12-05,1,0,0,no_material_constraint,2024-11-05T18:28:01Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00889,Senior Software Engineer,ENG,SWE,L3,London,HM-0088,REC-10,filled,2024-08-25,2025-06-16,2025-05-16,1,0,0,no_material_constraint,2024-10-24T13:45:28Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00890,Manager Marketing Specialist,PRD,MKT,L5,Berlin,HM-0099,REC-11,filled,2024-08-26,2024-12-23,2024-10-17,1,0,0,hiring_manager_delay,2024-11-26T12:17:54Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00891,Lead Financial Analyst,GNA,FIN,L4,Dublin,HM-0044,REC-13,filled,2024-08-26,2025-01-13,2024-11-23,1,0,0,hiring_manager_delay,2024-12-20T19:43:25Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00892,Lead Data Engineer,ENG,DAT,L4,Toronto,HM-0061,REC-12,filled,2024-08-27,2024-10-28,2024-09-06,1,0,0,hiring_manager_delay,2025-03-21T19:41:19Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00893,Director Account Executive,SAL,SLS,L6,Berlin,HM-0045,REC-22,filled,2024-08-27,2024-10-28,2024-09-03,1,0,0,hiring_manager_delay,2024-10-14T19:57:49Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00894,Data Engineer,ENG,DAT,L2,Austin,HM-0119,REC-17,open,2024-08-28,2024-11-29,2024-10-27,1,1,0,niche_skills,2026-05-31T17:10:38Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00895,Senior Software Engineer,ENG,SWE,L3,Dublin,HM-0028,REC-05,filled,2024-08-28,2025-03-26,2025-02-19,1,0,0,niche_skills,2025-05-30T09:31:41Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00896,Product Manager,PRD,PDM,L2,Dublin,HM-0045,REC-16,cancelled,2024-08-28,2024-11-18,2024-10-12,0,0,1,no_material_constraint,2025-04-30T09:57:39Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00897,Senior Software Engineer,ENG,SWE,L3,Austin,HM-0054,REC-15,filled,2024-08-29,2024-12-30,2024-11-23,1,0,0,no_material_constraint,2024-10-01T15:00:24Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00898,Associate Operations Specialist,SAL,OPS,L1,Dublin,HM-0154,REC-04,filled,2024-08-30,2024-10-21,2024-09-24,1,0,0,no_material_constraint,2024-09-18T10:14:47Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00899,Data Engineer,ENG,DAT,L2,Toronto,HM-0004,REC-18,filled,2024-08-30,2025-02-16,2025-01-17,1,0,0,niche_skills,2024-12-29T17:12:28Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00900,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0050,REC-11,filled,2024-08-30,2025-02-17,2025-01-12,1,0,0,no_material_constraint,2024-10-07T09:04:50Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00901,Associate Software Engineer,ENG,SWE,L1,Remote,HM-0125,REC-15,filled,2024-08-31,2024-10-14,2024-09-22,1,0,0,no_material_constraint,2024-09-22T14:18:43Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00902,Data Engineer,OPS,DAT,L2,London,HM-0120,REC-19,cancelled,2024-08-31,2024-11-18,2024-10-11,0,0,1,no_material_constraint,2024-11-30T12:29:43Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00903,Marketing Specialist,PRD,MKT,L2,Toronto,HM-0026,REC-16,filled,2024-09-03,2024-12-02,2024-10-26,1,0,0,no_material_constraint,2024-09-24T18:10:23Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00904,Senior IT Systems Engineer,ENG,ITS,L3,Austin,HM-0074,REC-03,filled,2024-09-03,2024-12-09,2024-11-08,1,0,0,hiring_manager_delay,2025-12-14T10:30:02Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00905,Senior Financial Analyst,GNA,FIN,L3,London,HM-0021,REC-01,cancelled,2024-09-03,2024-12-30,2024-11-26,0,0,1,no_material_constraint,2024-10-11T17:30:03Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00906,Manager Data Engineer,OPS,DAT,L5,London,HM-0004,REC-04,filled,2024-09-04,2025-01-21,2024-12-12,1,0,0,niche_skills,2025-11-18T19:57:33Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00907,Lead Software Engineer,ENG,SWE,L4,Remote,HM-0098,REC-02,filled,2024-09-04,2024-11-11,2024-09-23,1,0,0,hiring_manager_delay,2024-10-18T10:55:49Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00908,Marketing Specialist,PRD,MKT,L2,Toronto,HM-0011,REC-17,filled,2024-09-04,2025-02-24,2025-01-19,1,0,0,no_material_constraint,2024-10-01T08:49:41Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00909,Lead Customer Success Manager,CSX,CSM,L4,Dublin,HM-0033,REC-17,filled,2024-09-04,2025-03-17,2025-01-31,1,0,0,no_material_constraint,2024-10-04T15:43:43Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00910,Manager Software Engineer,ENG,SWE,L5,Dublin,HM-0068,REC-14,cancelled,2024-09-05,2025-01-25,2024-11-26,0,0,1,no_material_constraint,2024-10-29T18:12:20Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00911,Account Executive,SAL,SLS,L2,Remote,HM-0008,REC-05,filled,2024-09-05,2024-12-09,2024-10-31,7,0,0,candidate_availability,2025-04-24T12:33:02Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00912,IT Systems Engineer,OPS,ITS,L2,Berlin,HM-0039,REC-14,cancelled,2024-09-06,2025-01-05,2024-12-05,0,0,1,no_material_constraint,2024-11-20T13:01:07Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00913,Software Engineer,ENG,SWE,L2,Remote,HM-0081,REC-08,filled,2024-09-06,2025-01-31,2024-12-30,1,0,0,no_material_constraint,2024-12-30T14:25:43Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00914,Marketing Specialist,PRD,MKT,L2,Toronto,HM-0090,REC-22,filled,2024-09-07,2024-10-28,2024-09-23,3,0,0,interview_capacity,2024-10-14T13:51:48Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00915,Associate Operations Specialist,OPS,OPS,L1,Toronto,HM-0028,REC-08,cancelled,2024-09-07,2024-11-04,2024-10-08,0,0,1,no_material_constraint,2024-11-30T12:59:46Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00916,Account Executive,SAL,SLS,L2,Toronto,HM-0002,REC-15,filled,2024-09-07,2024-12-23,2024-11-13,1,0,0,no_material_constraint,2024-10-06T19:31:40Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00917,Senior Data Engineer,ENG,DAT,L3,Austin,HM-0112,REC-12,filled,2024-09-08,2024-11-11,2024-10-12,1,0,0,hiring_manager_delay,2024-11-10T09:50:24Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00918,Operations Specialist,CSX,OPS,L2,Berlin,HM-0158,REC-16,filled,2024-09-08,2025-08-18,2025-07-14,1,0,0,no_material_constraint,2024-11-03T10:34:50Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00919,Senior Data Engineer,PRD,DAT,L3,Toronto,HM-0015,REC-18,cancelled,2024-09-10,2025-02-16,2025-01-20,0,0,1,no_material_constraint,2025-05-31T18:29:51Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00920,Senior Account Executive,SAL,SLS,L3,Dublin,HM-0003,REC-01,filled,2024-09-10,2024-11-11,2024-10-11,2,0,0,qualified_candidates,2024-12-25T13:06:47Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00921,Lead Data Engineer,ENG,DAT,L4,Remote,HM-0059,REC-04,cancelled,2024-09-10,2024-12-23,2024-11-01,0,0,1,no_material_constraint,2024-10-31T17:33:35Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00922,Lead Marketing Specialist,PRD,MKT,L4,Berlin,HM-0009,REC-21,filled,2024-09-10,2025-02-10,2024-12-19,1,0,0,hiring_manager_delay,2024-11-08T18:42:19Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00923,Associate Data Engineer,PRD,DAT,L1,Toronto,HM-0145,REC-05,filled,2024-09-10,2025-06-23,2025-05-26,1,0,0,interview_capacity,2025-02-15T08:51:16Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00924,Associate IT Systems Engineer,ENG,ITS,L1,Dublin,HM-0054,REC-02,cancelled,2024-09-12,2025-01-05,2024-12-06,0,0,1,no_material_constraint,2025-04-30T08:00:04Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00925,Lead Operations Specialist,CSX,OPS,L4,Dublin,HM-0015,REC-17,filled,2024-09-12,2024-12-30,2024-11-06,1,0,0,compensation,2024-10-10T14:12:03Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00926,Associate Account Executive,SAL,SLS,L1,Berlin,HM-0105,REC-22,filled,2024-09-13,2024-10-28,2024-10-05,3,0,0,no_material_constraint,2024-10-17T10:19:04Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00927,Senior Data Engineer,ENG,DAT,L3,Dublin,HM-0136,REC-08,open,2024-09-13,2024-11-18,2024-10-13,1,1,0,hiring_manager_delay,2026-05-31T14:04:25Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00928,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0042,REC-19,filled,2024-09-14,2025-02-06,2025-01-07,4,0,2,no_material_constraint,2025-01-02T12:51:46Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00929,IT Systems Engineer,ENG,ITS,L2,London,HM-0042,REC-19,cancelled,2024-09-14,2025-02-03,2025-01-01,0,0,1,no_material_constraint,2025-07-31T10:23:29Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00930,Financial Analyst,GNA,FIN,L2,London,HM-0132,REC-06,filled,2024-09-14,2025-05-05,2025-04-04,1,0,0,interview_capacity,2025-02-26T13:23:20Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00931,Lead Marketing Specialist,PRD,MKT,L4,Remote,HM-0011,REC-19,filled,2024-09-14,2025-07-14,2025-05-20,1,0,0,no_material_constraint,2024-12-29T15:36:15Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00932,Senior Data Engineer,ENG,DAT,L3,London,HM-0094,REC-03,cancelled,2024-09-15,2024-10-28,2024-09-22,0,0,1,no_material_constraint,2024-10-17T16:26:37Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00933,Associate Data Engineer,ENG,DAT,L1,London,HM-0114,REC-12,filled,2024-09-15,2025-03-26,2025-02-27,1,0,0,qualified_candidates,2025-03-12T10:40:00Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00934,Marketing Specialist,PRD,MKT,L2,Toronto,HM-0066,REC-16,filled,2024-09-15,2025-01-14,2024-12-10,1,0,0,hiring_manager_delay,2025-03-11T08:15:38Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00935,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0054,REC-20,filled,2024-09-15,2024-11-18,2024-10-27,3,0,0,no_material_constraint,2024-10-29T15:47:11Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00936,Customer Success Manager,CSX,CSM,L2,Remote,HM-0117,REC-01,filled,2024-09-16,2024-10-28,2024-09-28,1,0,0,candidate_availability,2024-11-12T16:00:55Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00937,Senior Data Engineer,ENG,DAT,L3,Austin,HM-0097,REC-01,cancelled,2024-09-16,2025-03-17,2025-02-06,0,0,1,no_material_constraint,2025-07-31T14:18:13Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00938,Operations Specialist,OPS,OPS,L2,Austin,HM-0160,REC-14,filled,2024-09-16,2025-05-19,2025-04-11,8,0,0,interview_capacity,2024-12-19T08:54:53Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00939,Senior Account Executive,SAL,SLS,L3,London,HM-0054,REC-16,filled,2024-09-16,2025-07-14,2025-06-09,1,0,0,no_material_constraint,2024-10-16T18:27:21Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00940,Senior Software Engineer,ENG,SWE,L3,Dublin,HM-0099,REC-01,cancelled,2024-09-17,2025-01-23,2024-12-21,0,0,1,no_material_constraint,2025-04-30T12:59:05Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00941,Software Engineer,ENG,SWE,L2,Remote,HM-0084,REC-10,filled,2024-09-18,2025-02-17,2025-01-13,3,0,0,interview_capacity,2025-02-04T17:13:18Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00942,Associate Product Manager,PRD,PDM,L1,London,HM-0095,REC-20,filled,2024-09-19,2025-01-27,2024-12-28,1,0,0,no_material_constraint,2024-12-20T19:19:03Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00943,Account Executive,SAL,SLS,L2,Austin,HM-0036,REC-02,filled,2024-09-20,2024-11-11,2024-10-05,1,0,0,interview_capacity,2024-12-07T15:40:09Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00944,Manager Software Engineer,ENG,SWE,L5,Berlin,HM-0037,REC-17,cancelled,2024-09-20,2024-11-25,2024-09-27,0,0,1,no_material_constraint,2025-05-31T12:55:57Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00945,Marketing Specialist,PRD,MKT,L2,Toronto,HM-0083,REC-02,filled,2024-09-20,2025-01-27,2024-12-18,1,0,0,no_material_constraint,2024-11-22T15:55:08Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00946,Lead Financial Analyst,GNA,FIN,L4,Toronto,HM-0056,REC-22,filled,2024-09-20,2025-03-24,2025-02-06,1,0,0,hiring_manager_delay,2024-12-07T16:33:45Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00947,Senior Data Engineer,ENG,DAT,L3,London,HM-0138,REC-16,filled,2024-09-21,2025-04-03,2025-02-26,1,0,0,no_material_constraint,2025-02-14T12:34:23Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00948,Manager Data Engineer,ENG,DAT,L5,Toronto,HM-0047,REC-13,filled,2024-09-21,2025-02-03,2024-11-25,1,0,0,interview_capacity,2025-06-02T15:18:51Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00949,Software Engineer,ENG,SWE,L2,Berlin,HM-0088,REC-11,cancelled,2024-09-22,2024-11-11,2024-10-10,0,0,1,no_material_constraint,2024-11-30T11:03:12Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00950,Senior Data Engineer,ENG,DAT,L3,London,HM-0081,REC-19,cancelled,2024-09-22,2024-12-16,2024-11-08,0,0,1,no_material_constraint,2025-05-31T12:12:40Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00951,Senior IT Systems Engineer,ENG,ITS,L3,London,HM-0118,REC-07,filled,2024-09-22,2025-03-17,2025-02-13,3,0,0,compensation,2025-04-19T16:50:29Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00952,Account Executive,SAL,SLS,L2,Dublin,HM-0038,REC-22,filled,2024-09-23,2024-12-02,2024-11-01,1,0,0,no_material_constraint,2024-11-08T08:47:47Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00953,Associate Software Engineer,ENG,SWE,L1,London,HM-0119,REC-06,cancelled,2024-09-24,2025-05-31,2025-05-03,0,0,1,no_material_constraint,2025-07-31T18:14:16Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00954,Director IT Systems Engineer,ENG,ITS,L6,Austin,HM-0052,REC-09,cancelled,2024-09-24,2025-05-16,2025-02-24,0,0,1,no_material_constraint,2025-10-16T09:34:01Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00955,Senior Data Engineer,ENG,DAT,L3,Austin,HM-0026,REC-18,cancelled,2024-09-25,2024-11-18,2024-10-18,0,0,1,no_material_constraint,2024-10-14T09:00:02Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00956,Software Engineer,ENG,SWE,L2,Dublin,HM-0137,REC-03,cancelled,2024-09-26,2025-01-13,2024-12-09,0,0,2,no_material_constraint,2024-10-31T13:30:47Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00957,Associate Operations Specialist,OPS,OPS,L1,Dublin,HM-0064,REC-09,filled,2024-09-26,2025-01-27,2024-12-30,4,0,0,no_material_constraint,2024-10-26T14:45:08Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00958,Senior Data Engineer,OPS,DAT,L3,Berlin,HM-0086,REC-21,filled,2024-09-26,2025-02-10,2025-01-07,1,0,0,qualified_candidates,2025-03-31T17:34:40Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00959,Account Executive,SAL,SLS,L2,London,HM-0147,REC-22,filled,2024-09-26,2025-02-24,2025-01-20,2,0,0,no_material_constraint,2024-11-14T11:48:12Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00960,Lead Account Executive,SAL,SLS,L4,London,HM-0041,REC-04,cancelled,2024-09-27,2024-12-22,2024-11-28,0,0,1,no_material_constraint,2024-11-28T15:33:19Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00961,Marketing Specialist,PRD,MKT,L2,Remote,HM-0111,REC-17,filled,2024-09-28,2025-01-11,2024-12-12,1,0,0,no_material_constraint,2024-11-08T15:35:41Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00962,Director Product Manager,PRD,PDM,L6,London,HM-0097,REC-13,filled,2024-09-28,2024-11-18,2024-10-05,1,0,0,no_material_constraint,2025-06-21T17:23:46Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00963,Software Engineer,ENG,SWE,L2,Dublin,HM-0143,REC-20,filled,2024-09-28,2025-02-17,2025-01-10,1,0,0,hiring_manager_delay,2025-07-04T14:51:35Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00964,Senior Software Engineer,ENG,SWE,L3,Austin,HM-0097,REC-04,filled,2024-09-29,2025-01-27,2024-12-19,3,0,0,qualified_candidates,2024-12-10T08:26:53Z,2026-05-31T23:59:59Z
2026-05-31,REQ-2024-00965,Senior Customer Success Manager,CSX,CSM,L3,Remote,HM-0062,REC-19,filled,2024-09-29,2025-02-24,2025-01-15,2,0,0,no_material_constraint,2024-10-22T19:33:37Z,2026-05-31T23:59:59Z
