worker_event_id,worker_id,candidate_id,application_id,requisition_id,event_type,event_date,termination_reason,updated_at,extracted_at
WE-0003312,W-102761,CAND-0054096,APP-0056469,REQ-2025-01059,start,2026-01-12,,2026-01-12T16:31:01Z,2026-05-31T23:59:59Z
WE-0003313,W-102762,CAND-0054210,APP-0056590,REQ-2025-01110,start,2026-01-12,,2026-01-15T16:52:35Z,2026-05-31T23:59:59Z
WE-0003314,W-102763,CAND-0054273,APP-0056658,REQ-2025-01102,start,2026-01-12,,2026-01-15T12:23:12Z,2026-05-31T23:59:59Z
WE-0003315,W-102764,CAND-0054505,APP-0056919,REQ-2025-01118,start,2026-01-12,,2026-01-14T11:36:06Z,2026-05-31T23:59:59Z
WE-0003316,W-102765,CAND-0054974,APP-0057432,REQ-2025-01139,start,2026-01-12,,2026-01-13T10:31:56Z,2026-05-31T23:59:59Z
WE-0003317,W-102766,CAND-0055308,APP-0057797,REQ-2025-01132,start,2026-01-12,,2026-01-15T17:32:58Z,2026-05-31T23:59:59Z
WE-0003318,W-102767,CAND-0055462,APP-0057957,REQ-2025-01110,start,2026-01-12,,2026-01-12T13:02:19Z,2026-05-31T23:59:59Z
WE-0003319,W-102768,CAND-0055692,APP-0058209,REQ-2025-00544,start,2026-01-12,,2026-01-15T18:01:49Z,2026-05-31T23:59:59Z
WE-0003320,W-102769,CAND-0026380,APP-0058411,REQ-2025-01025,start,2026-01-12,,2026-01-13T19:09:30Z,2026-05-31T23:59:59Z
WE-0003321,W-100187,CAND-0002114,APP-0002115,REQ-2024-00090,termination,2026-01-13,voluntary_resignation,2026-01-17T18:57:00Z,2026-05-31T23:59:59Z
WE-0003322,W-101362,CAND-0027994,APP-0028630,REQ-2024-01208,termination,2026-01-13,voluntary_resignation,2026-01-16T10:57:10Z,2026-05-31T23:59:59Z
WE-0003323,W-102121,CAND-0042552,APP-0043987,REQ-2024-01084,termination,2026-01-13,voluntary_resignation,2026-01-15T12:42:56Z,2026-05-31T23:59:59Z
WE-0003324,W-100912,CAND-0019698,APP-0020008,REQ-2024-00784,termination,2026-01-16,involuntary_restructuring,2026-01-18T12:38:11Z,2026-05-31T23:59:59Z
WE-0003325,W-101728,CAND-0036532,APP-0037598,REQ-2025-00320,termination,2026-01-16,voluntary_resignation,2026-01-18T10:19:17Z,2026-05-31T23:59:59Z
WE-0003326,W-102572,CAND-0049967,APP-0051961,REQ-2025-00952,termination,2026-01-16,involuntary_performance,2026-01-20T11:02:55Z,2026-05-31T23:59:59Z
WE-0003327,W-102595,CAND-0050138,APP-0052150,REQ-2025-00576,termination,2026-01-16,involuntary_probation,2026-01-21T08:43:53Z,2026-05-31T23:59:59Z
WE-0003328,W-101530,CAND-0032837,APP-0033706,REQ-2025-00125,termination,2026-01-17,involuntary_performance,2026-01-22T10:39:20Z,2026-05-31T23:59:59Z
WE-0003329,W-102294,CAND-0046685,APP-0048417,REQ-2025-00791,termination,2026-01-17,involuntary_performance,2026-01-22T16:11:58Z,2026-05-31T23:59:59Z
WE-0003330,W-102770,CAND-0014018,APP-0051964,REQ-2024-00799,start,2026-01-19,,2026-01-22T11:02:03Z,2026-05-31T23:59:59Z
WE-0003331,W-102771,CAND-0051830,APP-0054006,REQ-2025-00578,start,2026-01-19,,2026-01-19T14:34:37Z,2026-05-31T23:59:59Z
WE-0003332,W-102772,CAND-0040327,APP-0054313,REQ-2025-00886,start,2026-01-19,,2026-01-21T14:11:19Z,2026-05-31T23:59:59Z
WE-0003333,W-102773,CAND-0052667,APP-0054919,REQ-2025-00199,start,2026-01-19,,2026-01-22T08:57:53Z,2026-05-31T23:59:59Z
WE-0003334,W-102774,CAND-0052956,APP-0055231,REQ-2025-01023,start,2026-01-19,,2026-01-20T16:09:22Z,2026-05-31T23:59:59Z
WE-0003335,W-102775,CAND-0053314,APP-0055619,REQ-2025-00576,start,2026-01-19,,2026-01-20T11:45:40Z,2026-05-31T23:59:59Z
WE-0003336,W-102776,CAND-0053317,APP-0055622,REQ-2025-00807,start,2026-01-19,,2026-01-22T08:28:14Z,2026-05-31T23:59:59Z
WE-0003337,W-102777,CAND-0053359,APP-0055666,REQ-2025-01060,start,2026-01-19,,2026-01-19T17:20:08Z,2026-05-31T23:59:59Z
WE-0003338,W-102778,CAND-0053384,APP-0055694,REQ-2024-00186,start,2026-01-19,,2026-01-19T15:36:57Z,2026-05-31T23:59:59Z
WE-0003339,W-102779,CAND-0053401,APP-0055711,REQ-2025-00912,start,2026-01-19,,2026-01-20T12:05:35Z,2026-05-31T23:59:59Z
WE-0003340,W-102780,CAND-0053422,APP-0055732,REQ-2025-01030,start,2026-01-19,,2026-01-19T17:32:28Z,2026-05-31T23:59:59Z
WE-0003341,W-102781,CAND-0053557,APP-0055881,REQ-2025-00892,start,2026-01-19,,2026-01-20T12:32:58Z,2026-05-31T23:59:59Z
WE-0003342,W-102782,CAND-0053649,APP-0055983,REQ-2025-01037,start,2026-01-19,,2026-01-20T19:52:32Z,2026-05-31T23:59:59Z
WE-0003343,W-102783,CAND-0053706,APP-0056048,REQ-2025-00993,start,2026-01-19,,2026-01-19T12:56:54Z,2026-05-31T23:59:59Z
WE-0003344,W-102784,CAND-0053716,APP-0056059,REQ-2025-01040,start,2026-01-19,,2026-01-21T17:42:13Z,2026-05-31T23:59:59Z
WE-0003345,W-102785,CAND-0053767,APP-0056112,REQ-2024-00904,start,2026-01-19,,2026-01-21T11:54:11Z,2026-05-31T23:59:59Z
WE-0003346,W-102786,CAND-0053790,APP-0056137,REQ-2025-01022,start,2026-01-19,,2026-01-22T10:29:45Z,2026-05-31T23:59:59Z
WE-0003347,W-102787,CAND-0053839,APP-0056193,REQ-2025-00617,start,2026-01-19,,2026-01-21T10:11:27Z,2026-05-31T23:59:59Z
WE-0003348,W-102788,CAND-0053955,APP-0056321,REQ-2025-01090,start,2026-01-19,,2026-01-22T10:30:54Z,2026-05-31T23:59:59Z
WE-0003349,W-102789,CAND-0053975,APP-0056342,REQ-2025-00365,start,2026-01-19,,2026-01-20T10:56:08Z,2026-05-31T23:59:59Z
WE-0003350,W-102790,CAND-0054057,APP-0056427,REQ-2025-00343,start,2026-01-19,,2026-01-22T11:06:21Z,2026-05-31T23:59:59Z
WE-0003351,W-102791,CAND-0054079,APP-0056452,REQ-2025-01029,start,2026-01-19,,2026-01-22T12:44:43Z,2026-05-31T23:59:59Z
WE-0003352,W-102792,CAND-0054155,APP-0056531,REQ-2025-00939,start,2026-01-19,,2026-01-21T08:53:21Z,2026-05-31T23:59:59Z
WE-0003353,W-102793,CAND-0054376,APP-0056776,REQ-2025-01005,start,2026-01-19,,2026-01-22T19:19:51Z,2026-05-31T23:59:59Z
WE-0003354,W-102794,CAND-0054407,APP-0056811,REQ-2025-01110,start,2026-01-19,,2026-01-20T17:27:16Z,2026-05-31T23:59:59Z
WE-0003355,W-102795,CAND-0054422,APP-0056828,REQ-2025-01122,start,2026-01-19,,2026-01-22T12:27:14Z,2026-05-31T23:59:59Z
WE-0003356,W-102796,CAND-0054465,APP-0056874,REQ-2025-01083,start,2026-01-19,,2026-01-21T11:09:12Z,2026-05-31T23:59:59Z
WE-0003357,W-102797,CAND-0054477,APP-0056888,REQ-2025-01102,start,2026-01-19,,2026-01-21T10:23:10Z,2026-05-31T23:59:59Z
WE-0003358,W-102798,CAND-0054515,APP-0056931,REQ-2025-01131,start,2026-01-19,,2026-01-21T08:59:11Z,2026-05-31T23:59:59Z
WE-0003359,W-102799,CAND-0054579,APP-0057003,REQ-2025-01110,start,2026-01-19,,2026-01-19T18:29:29Z,2026-05-31T23:59:59Z
WE-0003360,W-102800,CAND-0055005,APP-0057466,REQ-2025-00951,start,2026-01-19,,2026-01-21T10:40:46Z,2026-05-31T23:59:59Z
WE-0003361,W-102801,CAND-0055196,APP-0057673,REQ-2025-01110,start,2026-01-19,,2026-01-22T12:25:28Z,2026-05-31T23:59:59Z
WE-0003362,W-102802,CAND-0055273,APP-0057759,REQ-2025-01072,start,2026-01-19,,2026-01-21T15:54:42Z,2026-05-31T23:59:59Z
WE-0003363,W-102803,CAND-0055659,APP-0058174,REQ-2025-01145,start,2026-01-19,,2026-01-19T15:43:16Z,2026-05-31T23:59:59Z
WE-0003364,W-102804,CAND-0055718,APP-0058238,REQ-2025-01111,start,2026-01-19,,2026-01-21T19:38:31Z,2026-05-31T23:59:59Z
WE-0003365,W-102805,CAND-0056720,APP-0059324,REQ-2025-01222,start,2026-01-19,,2026-01-21T18:36:17Z,2026-05-31T23:59:59Z
WE-0003366,W-101490,CAND-0032085,APP-0032908,REQ-2024-01175,termination,2026-01-20,involuntary_performance,2026-01-25T19:33:47Z,2026-05-31T23:59:59Z
WE-0003367,W-100614,CAND-0012979,APP-0013114,REQ-2024-00299,termination,2026-01-21,involuntary_performance,2026-01-21T15:58:05Z,2026-05-31T23:59:59Z
WE-0003368,W-102618,CAND-0052044,APP-0054239,REQ-2025-00986,termination,2026-01-22,voluntary_resignation,2026-01-23T13:38:36Z,2026-05-31T23:59:59Z
WE-0003369,W-102660,CAND-0028292,APP-0052068,REQ-2025-00787,termination,2026-01-22,voluntary_resignation,2026-01-22T11:44:10Z,2026-05-31T23:59:59Z
WE-0003370,W-102585,CAND-0051356,APP-0053490,REQ-2025-00989,termination,2026-01-23,involuntary_performance,2026-01-24T11:08:31Z,2026-05-31T23:59:59Z
WE-0003371,W-100200,CAND-0003370,APP-0003379,REQ-2024-00189,termination,2026-01-24,voluntary_resignation,2026-01-27T16:38:17Z,2026-05-31T23:59:59Z
WE-0003372,W-102350,CAND-0046916,APP-0048681,REQ-2025-00761,termination,2026-01-24,voluntary_resignation,2026-01-24T10:33:39Z,2026-05-31T23:59:59Z
WE-0003373,W-102407,CAND-0046505,APP-0048224,REQ-2025-00732,termination,2026-01-25,involuntary_performance,2026-01-27T15:23:01Z,2026-05-31T23:59:59Z
WE-0003374,W-102654,CAND-0043173,APP-0055688,REQ-2025-01085,termination,2026-01-25,voluntary_resignation,2026-01-26T14:17:26Z,2026-05-31T23:59:59Z
WE-0003375,W-102806,CAND-0049719,APP-0051697,REQ-2025-00878,start,2026-01-26,,2026-01-29T11:10:24Z,2026-05-31T23:59:59Z
WE-0003376,W-102807,CAND-0053078,APP-0055368,REQ-2025-00496,start,2026-01-26,,2026-01-28T13:51:22Z,2026-05-31T23:59:59Z
WE-0003377,W-102808,CAND-0053081,APP-0055372,REQ-2025-00697,start,2026-01-26,,2026-01-27T09:26:36Z,2026-05-31T23:59:59Z
WE-0003378,W-102809,CAND-0053601,APP-0055931,REQ-2025-01077,start,2026-01-26,,2026-01-29T09:43:57Z,2026-05-31T23:59:59Z
WE-0003379,W-102810,CAND-0053798,APP-0056146,REQ-2025-01052,start,2026-01-26,,2026-01-27T10:45:31Z,2026-05-31T23:59:59Z
WE-0003380,W-102811,CAND-0053812,APP-0056163,REQ-2025-01077,start,2026-01-26,,2026-01-26T09:04:32Z,2026-05-31T23:59:59Z
WE-0003381,W-102812,CAND-0053813,APP-0056164,REQ-2025-01077,start,2026-01-26,,2026-01-26T16:59:34Z,2026-05-31T23:59:59Z
WE-0003382,W-102813,CAND-0053897,APP-0056255,REQ-2024-00071,start,2026-01-26,,2026-01-29T18:42:20Z,2026-05-31T23:59:59Z
WE-0003383,W-102814,CAND-0053927,APP-0056289,REQ-2025-01055,start,2026-01-26,,2026-01-27T10:03:06Z,2026-05-31T23:59:59Z
WE-0003384,W-102815,CAND-0025530,APP-0056437,REQ-2025-00848,start,2026-01-26,,2026-01-26T13:00:41Z,2026-05-31T23:59:59Z
WE-0003385,W-102816,CAND-0054280,APP-0056669,REQ-2025-01114,start,2026-01-26,,2026-01-27T15:04:15Z,2026-05-31T23:59:59Z
WE-0003386,W-102817,CAND-0054327,APP-0056722,REQ-2025-01076,start,2026-01-26,,2026-01-29T13:25:41Z,2026-05-31T23:59:59Z
WE-0003387,W-102818,CAND-0054425,APP-0056831,REQ-2025-01127,start,2026-01-26,,2026-01-28T18:04:51Z,2026-05-31T23:59:59Z
WE-0003388,W-102819,CAND-0053630,APP-0057090,REQ-2025-01126,start,2026-01-26,,2026-01-29T12:19:30Z,2026-05-31T23:59:59Z
WE-0003389,W-102820,CAND-0054694,APP-0057123,REQ-2025-01052,start,2026-01-26,,2026-01-27T11:52:36Z,2026-05-31T23:59:59Z
WE-0003390,W-102821,CAND-0054891,APP-0057341,REQ-2025-01126,start,2026-01-26,,2026-01-27T17:14:09Z,2026-05-31T23:59:59Z
WE-0003391,W-102822,CAND-0055071,APP-0057537,REQ-2025-01150,start,2026-01-26,,2026-01-28T08:36:07Z,2026-05-31T23:59:59Z
WE-0003392,W-102823,CAND-0055126,APP-0057596,REQ-2025-01102,start,2026-01-26,,2026-01-26T15:13:17Z,2026-05-31T23:59:59Z
WE-0003393,W-102824,CAND-0055138,APP-0057609,REQ-2025-01122,start,2026-01-26,,2026-01-28T12:45:15Z,2026-05-31T23:59:59Z
WE-0003394,W-102825,CAND-0055309,APP-0057798,REQ-2025-01136,start,2026-01-26,,2026-01-28T16:10:32Z,2026-05-31T23:59:59Z
WE-0003395,W-102826,CAND-0055348,APP-0057842,REQ-2025-00862,start,2026-01-26,,2026-01-26T18:13:02Z,2026-05-31T23:59:59Z
WE-0003396,W-102827,CAND-0055374,APP-0057869,REQ-2025-01107,start,2026-01-26,,2026-01-28T10:24:20Z,2026-05-31T23:59:59Z
WE-0003397,W-102828,CAND-0055780,APP-0058301,REQ-2025-01180,start,2026-01-26,,2026-01-26T13:46:42Z,2026-05-31T23:59:59Z
WE-0003398,W-102829,CAND-0043886,APP-0058458,REQ-2025-01162,start,2026-01-26,,2026-01-28T08:29:07Z,2026-05-31T23:59:59Z
WE-0003399,W-102830,CAND-0055989,APP-0058526,REQ-2025-01142,start,2026-01-26,,2026-01-26T16:18:13Z,2026-05-31T23:59:59Z
WE-0003400,W-102831,CAND-0056099,APP-0058647,REQ-2025-00987,start,2026-01-26,,2026-01-26T08:05:01Z,2026-05-31T23:59:59Z
WE-0003401,W-102832,CAND-0056124,APP-0058674,REQ-2025-01124,start,2026-01-26,,2026-01-26T14:32:27Z,2026-05-31T23:59:59Z
WE-0003402,W-102833,CAND-0056219,APP-0058778,REQ-2025-01162,start,2026-01-26,,2026-01-29T19:47:13Z,2026-05-31T23:59:59Z
WE-0003403,W-101803,CAND-0037467,APP-0038587,REQ-2025-00349,termination,2026-01-27,voluntary_resignation,2026-01-28T11:39:03Z,2026-05-31T23:59:59Z
WE-0003404,W-102333,CAND-0010538,APP-0047557,REQ-2025-00249,termination,2026-01-27,voluntary_resignation,2026-01-30T18:46:12Z,2026-05-31T23:59:59Z
WE-0003405,W-102781,CAND-0053557,APP-0055881,REQ-2025-00892,termination,2026-01-28,voluntary_resignation,2026-01-30T18:35:14Z,2026-05-31T23:59:59Z
WE-0003406,W-101396,CAND-0030688,APP-0031449,REQ-2025-00066,termination,2026-01-29,involuntary_performance,2026-02-03T15:08:08Z,2026-05-31T23:59:59Z
WE-0003407,W-102709,CAND-0052808,APP-0055074,REQ-2025-01030,termination,2026-01-29,voluntary_resignation,2026-01-31T19:47:26Z,2026-05-31T23:59:59Z
WE-0003408,W-100534,CAND-0012164,APP-0012282,REQ-2024-00539,termination,2026-01-31,voluntary_resignation,2026-02-04T17:37:35Z,2026-05-31T23:59:59Z
WE-0003409,W-100787,CAND-0016379,APP-0016595,REQ-2024-00743,termination,2026-01-31,involuntary_performance,2026-02-01T19:56:57Z,2026-05-31T23:59:59Z
WE-0003410,W-101772,CAND-0036633,APP-0037706,REQ-2025-00345,termination,2026-01-31,voluntary_resignation,2026-02-05T18:09:48Z,2026-05-31T23:59:59Z
WE-0003411,W-102688,CAND-0053809,APP-0056160,REQ-2025-01071,termination,2026-01-31,voluntary_resignation,2026-02-03T10:30:18Z,2026-05-31T23:59:59Z
WE-0003412,W-100005,CAND-0000356,APP-0000356,REQ-2024-00112,termination,2026-02-01,involuntary_performance,2026-02-02T14:40:00Z,2026-05-31T23:59:59Z
WE-0003413,W-101484,CAND-0031486,APP-0032281,REQ-2025-00109,termination,2026-02-01,voluntary_resignation,2026-02-02T11:52:54Z,2026-05-31T23:59:59Z
WE-0003414,W-102139,CAND-0044000,APP-0045529,REQ-2025-00653,termination,2026-02-01,involuntary_performance,2026-02-01T17:12:21Z,2026-05-31T23:59:59Z
WE-0003415,W-102834,CAND-0050936,APP-0053030,REQ-2025-00985,start,2026-02-02,,2026-02-03T08:44:19Z,2026-05-31T23:59:59Z
WE-0003416,W-102835,CAND-0052073,APP-0054270,REQ-2025-01020,start,2026-02-02,,2026-02-02T15:49:45Z,2026-05-31T23:59:59Z
WE-0003417,W-102836,CAND-0052818,APP-0055085,REQ-2025-01044,start,2026-02-02,,2026-02-02T19:39:59Z,2026-05-31T23:59:59Z
WE-0003418,W-102837,CAND-0052914,APP-0055188,REQ-2025-00566,start,2026-02-02,,2026-02-03T11:03:58Z,2026-05-31T23:59:59Z
WE-0003419,W-102838,CAND-0053089,APP-0055380,REQ-2025-00961,start,2026-02-02,,2026-02-04T08:49:12Z,2026-05-31T23:59:59Z
WE-0003420,W-102838,CAND-0053089,APP-0055380,REQ-2025-00961,start,2026-02-02,,2026-02-05T12:14:39Z,2026-05-31T23:59:59Z
WE-0003421,W-102839,CAND-0053172,APP-0055471,REQ-2025-01015,start,2026-02-02,,2026-02-03T18:27:05Z,2026-05-31T23:59:59Z
WE-0003422,W-102840,CAND-0053632,APP-0055964,REQ-2025-00918,start,2026-02-02,,2026-02-03T13:55:15Z,2026-05-31T23:59:59Z
WE-0003423,W-102841,CAND-0054038,APP-0056408,REQ-2025-01100,start,2026-02-02,,2026-02-03T19:47:33Z,2026-05-31T23:59:59Z
WE-0003424,W-102842,CAND-0054289,APP-0056680,REQ-2025-00093,start,2026-02-02,,2026-02-03T16:06:14Z,2026-05-31T23:59:59Z
WE-0003425,W-102843,CAND-0054307,APP-0056698,REQ-2025-00917,start,2026-02-02,,2026-02-02T13:41:52Z,2026-05-31T23:59:59Z
WE-0003426,W-102844,CAND-0054518,APP-0056934,REQ-2024-00786,start,2026-02-02,,2026-02-02T18:15:54Z,2026-05-31T23:59:59Z
WE-0003427,W-102845,CAND-0054896,APP-0057347,REQ-2025-01133,start,2026-02-02,,2026-02-02T14:54:04Z,2026-05-31T23:59:59Z
WE-0003428,W-102846,CAND-0055142,APP-0057614,REQ-2025-01126,start,2026-02-02,,2026-02-05T09:24:45Z,2026-05-31T23:59:59Z
WE-0003429,W-102847,CAND-0055177,APP-0057650,REQ-2025-00902,start,2026-02-02,,2026-02-02T11:08:59Z,2026-05-31T23:59:59Z
WE-0003430,W-102848,CAND-0055475,APP-0057970,REQ-2025-01122,start,2026-02-02,,2026-02-03T18:51:26Z,2026-05-31T23:59:59Z
WE-0003431,W-102849,CAND-0055518,APP-0058015,REQ-2025-01167,start,2026-02-02,,2026-02-04T16:47:52Z,2026-05-31T23:59:59Z
WE-0003432,W-102850,CAND-0055796,APP-0058318,REQ-2025-01014,start,2026-02-02,,2026-02-03T12:48:02Z,2026-05-31T23:59:59Z
WE-0003433,W-102851,CAND-0055851,APP-0058377,REQ-2025-01162,start,2026-02-02,,2026-02-03T14:56:20Z,2026-05-31T23:59:59Z
WE-0003434,W-102852,CAND-0056054,APP-0058599,REQ-2025-01145,start,2026-02-02,,2026-02-02T11:04:23Z,2026-05-31T23:59:59Z
WE-0003435,W-102853,CAND-0056426,APP-0059002,REQ-2025-00994,start,2026-02-02,,2026-02-05T18:13:53Z,2026-05-31T23:59:59Z
WE-0003436,W-102854,CAND-0056580,APP-0059171,REQ-2025-00627,start,2026-02-02,,2026-02-04T10:57:31Z,2026-05-31T23:59:59Z
WE-0003437,W-102855,CAND-0056797,APP-0059409,REQ-2025-01222,start,2026-02-02,,2026-02-05T09:41:33Z,2026-05-31T23:59:59Z
WE-0003438,W-101772,CAND-0036633,APP-0037706,REQ-2025-00345,termination,2026-02-03,voluntary_resignation,2026-02-09T10:50:04Z,2026-05-31T23:59:59Z
WE-0003439,W-102523,CAND-0048056,APP-0049902,REQ-2025-00849,termination,2026-02-03,involuntary_restructuring,2026-02-05T17:07:22Z,2026-05-31T23:59:59Z
WE-0003440,W-100197,CAND-0003166,APP-0003174,REQ-2024-00183,termination,2026-02-04,voluntary_resignation,2026-02-04T17:37:45Z,2026-05-31T23:59:59Z
WE-0003441,W-101520,CAND-0031820,APP-0032640,REQ-2025-00093,termination,2026-02-05,involuntary_performance,2026-02-06T19:52:31Z,2026-05-31T23:59:59Z
WE-0003442,W-102767,CAND-0055462,APP-0057957,REQ-2025-01110,termination,2026-02-05,involuntary_performance,2026-02-07T13:21:09Z,2026-05-31T23:59:59Z
WE-0003443,W-102635,CAND-0050932,APP-0053026,REQ-2025-00978,termination,2026-02-08,voluntary_resignation,2026-02-09T09:25:39Z,2026-05-31T23:59:59Z
WE-0003444,W-102856,CAND-0051494,APP-0053637,REQ-2025-00857,start,2026-02-09,,2026-02-11T16:30:40Z,2026-05-31T23:59:59Z
WE-0003445,W-102857,CAND-0052731,APP-0054990,REQ-2025-01045,start,2026-02-09,,2026-02-10T18:15:02Z,2026-05-31T23:59:59Z
WE-0003446,W-102858,CAND-0053696,APP-0056037,REQ-2025-00783,start,2026-02-09,,2026-02-09T14:17:00Z,2026-05-31T23:59:59Z
WE-0003447,W-102859,CAND-0054071,APP-0056444,REQ-2025-00955,start,2026-02-09,,2026-02-11T17:00:58Z,2026-05-31T23:59:59Z
WE-0003448,W-102860,CAND-0054090,APP-0056463,REQ-2025-01049,start,2026-02-09,,2026-02-10T16:06:51Z,2026-05-31T23:59:59Z
WE-0003449,W-102861,CAND-0054139,APP-0056514,REQ-2025-00215,start,2026-02-09,,2026-02-09T11:37:49Z,2026-05-31T23:59:59Z
WE-0003450,W-102862,CAND-0054830,APP-0057271,REQ-2025-00011,start,2026-02-09,,2026-02-09T18:50:16Z,2026-05-31T23:59:59Z
WE-0003451,W-102863,CAND-0055276,APP-0057762,REQ-2025-01086,start,2026-02-09,,2026-02-11T18:58:06Z,2026-05-31T23:59:59Z
WE-0003452,W-102864,CAND-0055806,APP-0058328,REQ-2025-01103,start,2026-02-09,,2026-02-11T17:06:12Z,2026-05-31T23:59:59Z
WE-0003453,W-102865,CAND-0055865,APP-0058391,REQ-2025-01176,start,2026-02-09,,2026-02-12T18:31:46Z,2026-05-31T23:59:59Z
WE-0003454,W-102866,CAND-0056079,APP-0058625,REQ-2025-01176,start,2026-02-09,,2026-02-10T11:32:01Z,2026-05-31T23:59:59Z
WE-0003455,W-102867,CAND-0056322,APP-0058888,REQ-2025-01204,start,2026-02-09,,2026-02-12T16:59:19Z,2026-05-31T23:59:59Z
WE-0003456,W-102868,CAND-0056339,APP-0058906,REQ-2025-00960,start,2026-02-09,,2026-02-09T18:23:25Z,2026-05-31T23:59:59Z
WE-0003457,W-102869,CAND-0056402,APP-0058978,REQ-2025-01203,start,2026-02-09,,2026-02-11T08:18:19Z,2026-05-31T23:59:59Z
WE-0003458,W-102870,CAND-0056439,APP-0059017,REQ-2025-01117,start,2026-02-09,,2026-02-11T18:08:26Z,2026-05-31T23:59:59Z
WE-0003459,W-102871,CAND-0056482,APP-0059063,REQ-2025-01178,start,2026-02-09,,2026-02-10T09:05:16Z,2026-05-31T23:59:59Z
WE-0003460,W-102872,CAND-0056522,APP-0059107,REQ-2025-01078,start,2026-02-09,,2026-02-12T11:13:47Z,2026-05-31T23:59:59Z
WE-0003461,W-102873,CAND-0057017,APP-0059653,REQ-2025-01222,start,2026-02-09,,2026-02-12T18:43:09Z,2026-05-31T23:59:59Z
WE-0003462,W-102874,CAND-0057110,APP-0059755,REQ-2025-01244,start,2026-02-09,,2026-02-10T08:12:55Z,2026-05-31T23:59:59Z
WE-0003463,W-102875,CAND-0057272,APP-0059931,REQ-2025-01222,start,2026-02-09,,2026-02-09T12:48:17Z,2026-05-31T23:59:59Z
WE-0003464,W-102876,CAND-0057606,APP-0060292,REQ-2025-01222,start,2026-02-09,,2026-02-09T15:38:26Z,2026-05-31T23:59:59Z
WE-0003465,W-102877,CAND-0057699,APP-0060398,REQ-2025-01223,start,2026-02-09,,2026-02-12T15:11:32Z,2026-05-31T23:59:59Z
WE-0003466,W-102878,CAND-0057824,APP-0060539,REQ-2026-00012,start,2026-02-09,,2026-02-10T13:26:54Z,2026-05-31T23:59:59Z
WE-0003467,W-101245,CAND-0026567,APP-0027131,REQ-2024-01124,termination,2026-02-10,voluntary_resignation,2026-02-10T08:07:36Z,2026-05-31T23:59:59Z
WE-0003468,W-100524,CAND-0010764,APP-0010859,REQ-2024-00540,termination,2026-02-14,voluntary_resignation,2026-02-15T09:20:25Z,2026-05-31T23:59:59Z
WE-0003469,W-100951,CAND-0020064,APP-0020395,REQ-2024-00837,termination,2026-02-15,involuntary_performance,2026-02-19T09:45:51Z,2026-05-31T23:59:59Z
WE-0003470,W-101215,CAND-0025734,APP-0026260,REQ-2024-01129,termination,2026-02-15,involuntary_restructuring,2026-02-20T08:58:18Z,2026-05-31T23:59:59Z
WE-0003471,W-102612,CAND-0051368,APP-0053502,REQ-2025-01003,termination,2026-02-15,involuntary_restructuring,2026-02-19T08:11:40Z,2026-05-31T23:59:59Z
WE-0003472,W-101416,CAND-0029971,APP-0030697,REQ-2025-00071,termination,2026-02-16,voluntary_resignation,2026-02-17T15:57:58Z,2026-05-31T23:59:59Z
WE-0003473,W-101852,CAND-0038266,APP-0039432,REQ-2025-00434,termination,2026-02-16,involuntary_restructuring,2026-02-19T16:49:20Z,2026-05-31T23:59:59Z
WE-0003474,W-102784,CAND-0053716,APP-0056059,REQ-2025-01040,termination,2026-02-16,involuntary_probation,2026-02-19T19:11:47Z,2026-05-31T23:59:59Z
WE-0003475,W-102879,CAND-0051687,APP-0053850,REQ-2025-00973,start,2026-02-16,,2026-02-18T16:18:45Z,2026-05-31T23:59:59Z
WE-0003476,W-102880,CAND-0051879,APP-0054061,REQ-2025-00997,start,2026-02-16,,2026-02-17T09:33:19Z,2026-05-31T23:59:59Z
WE-0003477,W-102881,CAND-0053390,APP-0055700,REQ-2025-00316,start,2026-02-16,,2026-02-16T18:19:53Z,2026-05-31T23:59:59Z
WE-0003478,W-102882,CAND-0054156,APP-0056532,REQ-2025-00942,start,2026-02-16,,2026-02-18T19:20:56Z,2026-05-31T23:59:59Z
WE-0003479,W-102883,CAND-0055216,APP-0057695,REQ-2025-01126,start,2026-02-16,,2026-02-16T12:19:26Z,2026-05-31T23:59:59Z
WE-0003480,W-102884,CAND-0055400,APP-0057895,REQ-2025-01144,start,2026-02-16,,2026-02-16T10:50:13Z,2026-05-31T23:59:59Z
WE-0003481,W-102885,CAND-0056006,APP-0058546,REQ-2025-01171,start,2026-02-16,,2026-02-18T08:56:19Z,2026-05-31T23:59:59Z
WE-0003482,W-102886,CAND-0056024,APP-0058566,REQ-2025-01029,start,2026-02-16,,2026-02-17T19:59:05Z,2026-05-31T23:59:59Z
WE-0003483,W-102887,CAND-0056073,APP-0058619,REQ-2025-01167,start,2026-02-16,,2026-02-18T09:01:19Z,2026-05-31T23:59:59Z
WE-0003484,W-102888,CAND-0056156,APP-0058710,REQ-2025-01165,start,2026-02-16,,2026-02-18T09:34:52Z,2026-05-31T23:59:59Z
WE-0003485,W-102889,CAND-0056209,APP-0058767,REQ-2025-01146,start,2026-02-16,,2026-02-18T12:13:30Z,2026-05-31T23:59:59Z
WE-0003486,W-102890,CAND-0042401,APP-0058790,REQ-2025-01172,start,2026-02-16,,2026-02-19T08:50:24Z,2026-05-31T23:59:59Z
WE-0003487,W-102891,CAND-0056260,APP-0058824,REQ-2025-01097,start,2026-02-16,,2026-02-16T09:51:02Z,2026-05-31T23:59:59Z
