offer_version_id,offer_id,application_id,requisition_id,offer_cycle_number,offer_version_number,version_reason,offer_status,is_current_version,offer_extended_date,offer_accepted_date,offer_declined_date,offer_withdrawn_date,offer_rescinded_date,candidate_renege_date,proposed_start_date,base_salary,currency
OFR-003562-V1,OFR-003562,APP-0049887,REQ-2025-00831,1,1,initial,declined,true,2025-09-20,,2025-09-22,,,,2025-10-18,74500,USD
OFR-003563-V1,OFR-003563,APP-0049899,REQ-2025-00841,1,1,initial,reneged,true,2025-09-30,2025-10-01,,,,2025-10-20,2025-11-03,63500,USD
OFR-003564-V1,OFR-003564,APP-0049902,REQ-2025-00849,1,1,initial,accepted,false,2025-09-30,2025-10-02,,,,,2025-11-03,77000,USD
OFR-003564-V2,OFR-003564,APP-0049902,REQ-2025-00849,1,2,start_date_revision,accepted,true,2025-10-12,2025-10-12,,,,,2025-11-24,77000,USD
OFR-003565-V1,OFR-003565,APP-0049905,REQ-2025-00854,1,1,initial,superseded,false,2025-09-22,,,,,,2025-10-20,109500,USD
OFR-003565-V2,OFR-003565,APP-0049905,REQ-2025-00854,1,2,negotiation_revision,declined,true,2025-09-24,,2025-09-25,,,,2025-10-20,114000,USD
OFR-003566-V1,OFR-003566,APP-0049934,REQ-2025-00792,1,1,initial,declined,true,2025-10-08,,2025-10-11,,,,2025-11-05,103500,USD
OFR-003567-V1,OFR-003567,APP-0049976,REQ-2025-00846,1,1,initial,withdrawn,true,2025-09-26,,,2025-09-29,,,2025-10-24,50500,USD
OFR-003568-V1,OFR-003568,APP-0049988,REQ-2024-00828,1,1,initial,accepted,false,2025-10-05,2025-10-13,,,,,2025-11-24,128000,USD
OFR-003568-V2,OFR-003568,APP-0049988,REQ-2024-00828,1,2,start_date_revision,accepted,true,2025-10-18,2025-10-18,,,,,2025-12-15,128000,USD
OFR-003569-V1,OFR-003569,APP-0049993,REQ-2025-00189,1,1,initial,declined,true,2025-10-29,,2025-11-02,,,,2025-11-26,98500,USD
OFR-003570-V1,OFR-003570,APP-0050022,REQ-2025-00824,1,1,initial,accepted,true,2025-09-28,2025-09-29,,,,,2025-10-27,63500,USD
OFR-003571-V1,OFR-003571,APP-0050028,REQ-2025-00833,1,1,initial,accepted,true,2025-09-25,2025-09-29,,,,,2025-10-27,71500,USD
OFR-003572-V1,OFR-003572,APP-0050030,REQ-2025-00836,1,1,initial,declined,true,2025-10-02,,2025-10-03,,,,2025-10-30,81500,USD
OFR-003573-V1,OFR-003573,APP-0050031,REQ-2025-00836,1,1,initial,accepted,true,2025-10-06,2025-10-09,,,,,2025-11-03,73500,USD
OFR-003574-V1,OFR-003574,APP-0050049,REQ-2025-00851,1,1,initial,accepted,true,2025-10-02,2025-10-08,,,,,2025-11-03,91000,USD
OFR-003575-V1,OFR-003575,APP-0050096,REQ-2025-00814,1,1,initial,accepted,true,2025-09-22,2025-09-24,,,,,2025-10-20,65000,USD
OFR-003576-V1,OFR-003576,APP-0050097,REQ-2025-00816,1,1,initial,superseded,false,2025-09-23,,,,,,2025-10-27,67000,USD
OFR-003576-V2,OFR-003576,APP-0050097,REQ-2025-00816,1,2,negotiation_revision,accepted,true,2025-09-24,2025-09-25,,,,,2025-10-27,69500,USD
OFR-003577-V1,OFR-003577,APP-0050119,REQ-2025-00845,1,1,initial,declined,true,2025-10-28,,2025-10-30,,,,2025-11-25,94000,USD
OFR-003578-V1,OFR-003578,APP-0050122,REQ-2025-00846,1,1,initial,superseded,false,2025-09-25,,,,,,2025-10-13,48500,USD
OFR-003578-V2,OFR-003578,APP-0050122,REQ-2025-00846,1,2,negotiation_revision,accepted,true,2025-09-26,2025-09-27,,,,,2025-10-13,50500,USD
OFR-003579-V1,OFR-003579,APP-0050123,REQ-2025-00847,1,1,initial,accepted,true,2025-10-08,2025-10-14,,,,,2025-12-01,137500,USD
OFR-003580-V1,OFR-003580,APP-0050128,REQ-2025-00849,1,1,initial,withdrawn,true,2025-10-11,,,2025-10-13,,,2025-11-08,65000,USD
OFR-003581-V1,OFR-003581,APP-0050172,REQ-2025-00747,1,1,initial,superseded,false,2025-10-16,,,,,,2025-12-15,182000,USD
OFR-003581-V2,OFR-003581,APP-0050172,REQ-2025-00747,1,2,negotiation_revision,accepted,true,2025-10-18,2025-10-19,,,,,2025-12-15,191500,USD
OFR-003582-V1,OFR-003582,APP-0050173,REQ-2025-00766,1,1,initial,accepted,false,2025-09-21,2025-09-25,,,,,2025-10-20,53500,USD
OFR-003582-V2,OFR-003582,APP-0050173,REQ-2025-00766,1,2,letter_reissue,accepted,true,2025-10-04,2025-10-04,,,,,2025-10-20,53500,USD
OFR-003583-V1,OFR-003583,APP-0050184,REQ-2025-00814,1,1,initial,withdrawn,true,2025-09-24,,,2025-09-26,,,2025-10-22,66500,USD
OFR-003584-V1,OFR-003584,APP-0050187,REQ-2025-00814,1,1,initial,withdrawn,true,2025-09-25,,,2025-09-29,,,2025-10-23,64500,USD
OFR-003585-V1,OFR-003585,APP-0050190,REQ-2025-00818,1,1,initial,superseded,false,2025-09-22,,,,,,2025-11-03,97000,USD
OFR-003585-V2,OFR-003585,APP-0050190,REQ-2025-00818,1,2,negotiation_revision,accepted,true,2025-09-23,2025-09-24,,,,,2025-11-03,100000,USD
OFR-003586-V1,OFR-003586,APP-0050191,REQ-2025-00818,1,1,initial,accepted,true,2025-09-29,2025-10-01,,,,,2025-11-10,112500,USD
OFR-003587-V1,OFR-003587,APP-0050216,REQ-2025-00841,1,1,initial,accepted,true,2025-09-30,2025-10-02,,,,,2025-10-27,59500,USD
OFR-003588-V1,OFR-003588,APP-0050233,REQ-2025-00861,1,1,initial,accepted,false,2025-09-23,2025-09-25,,,,,2025-10-27,72500,USD
OFR-003588-V2,OFR-003588,APP-0050233,REQ-2025-00861,1,2,salary_correction,accepted,true,2025-10-06,2025-10-06,,,,,2025-10-27,73900,USD
OFR-003589-V1,OFR-003589,APP-0050237,REQ-2025-00869,1,1,initial,accepted,true,2025-10-11,2025-10-15,,,,,2025-11-10,63000,USD
OFR-003590-V1,OFR-003590,APP-0050239,REQ-2025-00871,1,1,initial,withdrawn,true,2025-10-09,,,2025-10-15,,,2025-11-06,81000,USD
OFR-003591-V1,OFR-003591,APP-0050255,REQ-2025-00408,1,1,initial,superseded,false,2025-10-11,,,,,,2025-11-24,136000,USD
OFR-003591-V2,OFR-003591,APP-0050255,REQ-2025-00408,1,2,negotiation_revision,reneged,true,2025-10-14,2025-10-17,,,,2025-10-31,2025-11-24,147000,USD
OFR-003592-V1,OFR-003592,APP-0050262,REQ-2025-00620,1,1,initial,withdrawn,true,2025-10-01,,,2025-10-03,,,2025-10-29,139000,USD
OFR-003593-V1,OFR-003593,APP-0050301,REQ-2025-00839,1,1,initial,accepted,true,2025-10-01,2025-10-05,,,,,2025-11-10,108500,USD
OFR-003594-V1,OFR-003594,APP-0050313,REQ-2025-00852,1,1,initial,accepted,true,2025-09-25,2025-09-28,,,,,2025-10-20,43000,USD
OFR-003595-V1,OFR-003595,APP-0050316,REQ-2025-00855,1,1,initial,declined,true,2025-10-10,,2025-10-13,,,,2025-11-07,73500,USD
OFR-003596-V1,OFR-003596,APP-0050327,REQ-2025-00867,1,1,initial,accepted,true,2025-10-04,2025-10-09,,,,,2025-11-10,176000,USD
OFR-003597-V1,OFR-003597,APP-0050345,REQ-2025-00295,1,1,initial,accepted,true,2025-10-23,2025-10-28,,,,,2025-11-24,94000,USD
OFR-003598-V1,OFR-003598,APP-0050384,REQ-2025-00833,1,1,initial,accepted,true,2025-09-27,2025-09-29,,,,,2025-10-27,77000,USD
OFR-003599-V1,OFR-003599,APP-0050392,REQ-2025-00844,1,1,initial,accepted,true,2025-10-14,2025-10-17,,,,,2025-11-24,134000,USD
OFR-003600-V1,OFR-003600,APP-0050394,REQ-2025-00849,1,1,initial,declined,true,2025-10-02,,2025-10-05,,,,2025-10-30,70500,USD
OFR-003601-V1,OFR-003601,APP-0050395,REQ-2025-00849,1,1,initial,accepted,true,2025-10-06,2025-10-11,,,,,2025-11-10,73000,USD
OFR-003602-V1,OFR-003602,APP-0050405,REQ-2025-00856,1,1,initial,accepted,true,2025-10-02,2025-10-07,,,,,2025-11-10,75000,USD
OFR-003603-V1,OFR-003603,APP-0050411,REQ-2025-00864,1,1,initial,accepted,false,2025-09-27,2025-09-28,,,,,2025-10-20,85500,USD
OFR-003603-V2,OFR-003603,APP-0050411,REQ-2025-00864,1,2,start_date_revision,accepted,true,2025-10-10,2025-10-10,,,,,2025-10-27,85500,USD
OFR-003604-V1,OFR-003604,APP-0050417,REQ-2025-00871,1,1,initial,accepted,true,2025-10-06,2025-10-08,,,,,2025-11-03,80000,USD
OFR-003605-V1,OFR-003605,APP-0050423,REQ-2025-00874,1,1,initial,accepted,false,2025-09-21,2025-09-22,,,,,2025-10-13,61000,USD
OFR-003605-V2,OFR-003605,APP-0050423,REQ-2025-00874,1,2,letter_reissue,accepted,true,2025-10-03,2025-10-03,,,,,2025-10-13,61000,USD
OFR-003606-V1,OFR-003606,APP-0050450,REQ-2025-00574,1,1,initial,accepted,false,2025-10-04,2025-10-07,,,,,2025-12-01,213000,USD
OFR-003606-V2,OFR-003606,APP-0050450,REQ-2025-00574,1,2,letter_reissue,accepted,true,2025-10-12,2025-10-12,,,,,2025-12-01,213000,USD
OFR-003607-V1,OFR-003607,APP-0050486,REQ-2025-00849,1,1,initial,declined,true,2025-10-08,,2025-10-12,,,,2025-11-05,71000,USD
OFR-003608-V1,OFR-003608,APP-0050499,REQ-2025-00869,1,1,initial,declined,true,2025-10-02,,2025-10-04,,,,2025-10-30,58000,USD
OFR-003609-V1,OFR-003609,APP-0050507,REQ-2025-00875,1,1,initial,accepted,true,2025-10-03,2025-10-06,,,,,2025-11-10,72500,USD
OFR-003610-V1,OFR-003610,APP-0050508,REQ-2025-00876,1,1,initial,accepted,true,2025-10-14,2025-10-21,,,,,2025-11-17,123500,USD
OFR-003611-V1,OFR-003611,APP-0050524,REQ-2025-00429,1,1,initial,accepted,true,2025-10-08,2025-10-11,,,,,2025-12-01,166500,USD
OFR-003612-V1,OFR-003612,APP-0050528,REQ-2025-00576,1,1,initial,accepted,false,2025-10-17,2025-10-20,,,,,2025-11-10,95500,USD
OFR-003612-V2,OFR-003612,APP-0050528,REQ-2025-00576,1,2,salary_correction,rescinded,true,2025-11-04,2025-11-04,,,2025-11-08,,2025-11-10,96700,USD
OFR-003613-V1,OFR-003613,APP-0050547,REQ-2025-00831,1,1,initial,superseded,false,2025-09-24,,,,,,2025-10-20,69500,USD
OFR-003613-V2,OFR-003613,APP-0050547,REQ-2025-00831,1,2,negotiation_revision,accepted,true,2025-09-25,2025-09-26,,,,,2025-10-20,74000,USD
OFR-003614-V1,OFR-003614,APP-0050551,REQ-2025-00837,1,1,initial,accepted,true,2025-10-05,2025-10-11,,,,,2025-11-10,132500,USD
OFR-003615-V1,OFR-003615,APP-0050555,REQ-2025-00839,1,1,initial,superseded,false,2025-10-23,,,,,,2025-11-24,96500,USD
OFR-003615-V2,OFR-003615,APP-0050555,REQ-2025-00839,1,2,negotiation_revision,accepted,true,2025-10-25,2025-10-27,,,,,2025-11-24,100500,USD
OFR-003616-V1,OFR-003616,APP-0050561,REQ-2025-00842,1,1,initial,superseded,false,2025-10-01,,,,,,2025-10-20,48500,USD
OFR-003616-V2,OFR-003616,APP-0050561,REQ-2025-00842,1,2,negotiation_revision,accepted,true,2025-10-03,2025-10-04,,,,,2025-10-20,52000,USD
OFR-003617-V1,OFR-003617,APP-0050568,REQ-2025-00854,1,1,initial,declined,true,2025-10-06,,2025-10-26,,,,2025-11-03,114500,USD
OFR-003618-V1,OFR-003618,APP-0050602,REQ-2025-00167,1,1,initial,accepted,false,2025-10-21,2025-10-28,,,,,2025-11-17,67500,USD
OFR-003618-V2,OFR-003618,APP-0050602,REQ-2025-00167,1,2,salary_correction,accepted,true,2025-11-08,2025-11-08,,,,,2025-11-17,68300,USD
OFR-003619-V1,OFR-003619,APP-0050609,REQ-2025-00412,1,1,initial,accepted,true,2025-10-04,2025-10-05,,,,,2025-10-27,67000,USD
OFR-003620-V1,OFR-003620,APP-0050615,REQ-2025-00620,1,1,initial,accepted,true,2025-09-28,2025-10-01,,,,,2025-11-03,130500,USD
OFR-003621-V1,OFR-003621,APP-0050652,REQ-2025-00841,1,1,initial,withdrawn,true,2025-10-01,,,2025-10-05,,,2025-10-29,64500,USD
OFR-003622-V1,OFR-003622,APP-0050664,REQ-2025-00856,1,1,initial,accepted,true,2025-09-28,2025-09-29,,,,,2025-10-27,79500,USD
OFR-003623-V1,OFR-003623,APP-0050665,REQ-2025-00857,1,1,initial,declined,true,2025-10-27,,2025-11-05,,,,2025-11-24,184500,USD
OFR-003624-V1,OFR-003624,APP-0050670,REQ-2025-00861,1,1,initial,superseded,false,2025-10-05,,,,,,2025-11-10,75500,USD
OFR-003624-V2,OFR-003624,APP-0050670,REQ-2025-00861,1,2,negotiation_revision,accepted,true,2025-10-06,2025-10-07,,,,,2025-11-10,78500,USD
OFR-003625-V1,OFR-003625,APP-0050671,REQ-2025-00862,1,1,initial,rescinded,true,2025-10-17,2025-10-23,,,2025-11-26,,2025-12-01,89500,USD
OFR-003626-V1,OFR-003626,APP-0050676,REQ-2025-00869,1,1,initial,superseded,false,2025-10-02,,,,,,2025-11-10,68000,USD
OFR-003626-V2,OFR-003626,APP-0050676,REQ-2025-00869,1,2,negotiation_revision,accepted,true,2025-10-03,2025-10-07,,,,,2025-11-10,73500,USD
OFR-003627-V1,OFR-003627,APP-0050686,REQ-2025-00875,1,1,initial,superseded,false,2025-09-30,,,,,,2025-11-03,66000,USD
OFR-003627-V2,OFR-003627,APP-0050686,REQ-2025-00875,1,2,negotiation_revision,accepted,true,2025-10-03,2025-10-07,,,,,2025-11-03,68500,USD
OFR-003628-V1,OFR-003628,APP-0050706,REQ-2025-00483,1,1,initial,superseded,false,2025-10-06,,,,,,2025-11-17,136500,USD
OFR-003628-V2,OFR-003628,APP-0050706,REQ-2025-00483,1,2,negotiation_revision,accepted,true,2025-10-07,2025-10-08,,,,,2025-11-17,145500,USD
OFR-003629-V1,OFR-003629,APP-0050736,REQ-2025-00833,1,1,initial,accepted,false,2025-09-26,2025-09-28,,,,,2025-11-03,74500,USD
OFR-003629-V2,OFR-003629,APP-0050736,REQ-2025-00833,1,2,salary_correction,accepted,true,2025-10-13,2025-10-13,,,,,2025-11-03,74900,USD
OFR-003630-V1,OFR-003630,APP-0050752,REQ-2025-00849,1,1,initial,accepted,false,2025-09-28,2025-10-01,,,,,2025-10-20,74000,USD
OFR-003630-V2,OFR-003630,APP-0050752,REQ-2025-00849,1,2,letter_reissue,accepted,true,2025-10-04,2025-10-04,,,,,2025-10-20,74000,USD
OFR-003631-V1,OFR-003631,APP-0050762,REQ-2025-00866,1,1,initial,declined,true,2025-11-09,,2025-11-10,,,,2025-12-07,77500,USD
OFR-003632-V1,OFR-003632,APP-0050764,REQ-2025-00869,1,1,initial,withdrawn,true,2025-10-11,,,2025-10-16,,,2025-11-08,63500,USD
OFR-003633-V1,OFR-003633,APP-0050768,REQ-2025-00869,1,1,initial,accepted,true,2025-09-29,2025-09-30,,,,,2025-10-27,65500,USD
OFR-003634-V1,OFR-003634,APP-0050770,REQ-2025-00872,1,1,initial,accepted,false,2025-10-02,2025-10-07,,,,,2025-11-03,61500,USD
OFR-003634-V2,OFR-003634,APP-0050770,REQ-2025-00872,1,2,salary_correction,accepted,true,2025-10-20,2025-10-20,,,,,2025-11-03,61100,USD
OFR-003635-V1,OFR-003635,APP-0050784,REQ-2025-00887,1,1,initial,declined,true,2025-10-01,,2025-10-04,,,,2025-10-29,60500,USD
OFR-003636-V1,OFR-003636,APP-0050800,REQ-2025-00121,1,1,initial,accepted,true,2025-10-23,2025-10-30,,,,,2025-12-01,80000,USD
OFR-003637-V1,OFR-003637,APP-0050805,REQ-2025-00470,1,1,initial,accepted,true,2025-10-04,2025-10-06,,,,,2025-12-01,163000,USD
OFR-003638-V1,OFR-003638,APP-0050812,REQ-2025-00712,1,1,initial,accepted,true,2025-10-05,2025-10-09,,,,,2025-11-10,89500,USD
OFR-003639-V1,OFR-003639,APP-0050836,REQ-2025-00832,1,1,initial,superseded,false,2025-09-29,,,,,,2025-10-20,53500,USD
OFR-003639-V2,OFR-003639,APP-0050836,REQ-2025-00832,1,2,negotiation_revision,accepted,true,2025-09-30,2025-10-01,,,,,2025-10-20,57500,USD
OFR-003640-V1,OFR-003640,APP-0050874,REQ-2025-00883,1,1,initial,accepted,true,2025-10-11,2025-10-13,,,,,2025-11-17,98000,USD
OFR-003641-V1,OFR-003641,APP-0050880,REQ-2025-00891,1,1,initial,superseded,false,2025-10-12,,,,,,2025-12-01,82500,USD
OFR-003641-V2,OFR-003641,APP-0050880,REQ-2025-00891,1,2,negotiation_revision,accepted,true,2025-10-22,2025-10-24,,,,,2025-12-01,88000,USD
OFR-003642-V1,OFR-003642,APP-0050908,REQ-2025-00809,1,1,initial,accepted,true,2025-10-06,2025-10-07,,,,,2025-11-03,70000,USD
OFR-003643-V1,OFR-003643,APP-0050912,REQ-2025-00818,1,1,initial,withdrawn,true,2025-10-01,,,2025-10-03,,,2025-10-29,109000,USD
OFR-003644-V1,OFR-003644,APP-0050936,REQ-2025-00854,1,1,initial,superseded,false,2025-10-25,,,,,,2025-12-08,109500,USD
OFR-003644-V2,OFR-003644,APP-0050936,REQ-2025-00854,1,2,negotiation_revision,accepted,false,2025-10-26,2025-10-28,,,,,2025-12-08,116000,USD
OFR-003644-V3,OFR-003644,APP-0050936,REQ-2025-00854,1,3,start_date_revision,reneged,true,2025-11-09,2025-11-09,,,,2025-12-24,2025-12-16,116000,USD
OFR-003645-V1,OFR-003645,APP-0050953,REQ-2025-00871,1,1,initial,accepted,false,2025-10-14,2025-10-15,,,,,2025-11-10,85000,USD
OFR-003645-V2,OFR-003645,APP-0050953,REQ-2025-00871,1,2,start_date_revision,accepted,true,2025-10-24,2025-10-24,,,,,2025-11-24,85000,USD
OFR-003646-V1,OFR-003646,APP-0050959,REQ-2025-00873,1,1,initial,accepted,true,2025-10-08,2025-10-13,,,,,2025-11-24,98500,USD
OFR-003647-V1,OFR-003647,APP-0050964,REQ-2025-00879,1,1,initial,withdrawn,true,2025-10-14,,,2025-10-21,,,2025-11-11,117500,USD
OFR-003648-V1,OFR-003648,APP-0050965,REQ-2025-00880,1,1,initial,accepted,true,2025-11-08,2025-11-10,,,,,2025-12-08,134000,USD
OFR-003649-V1,OFR-003649,APP-0050967,REQ-2025-00885,1,1,initial,accepted,true,2025-11-01,2025-11-05,,,,,2025-12-15,120500,USD
OFR-003650-V1,OFR-003650,APP-0050969,REQ-2025-00887,1,1,initial,accepted,true,2025-10-07,2025-10-09,,,,,2025-11-03,60500,USD
OFR-003651-V1,OFR-003651,APP-0050974,REQ-2025-00888,1,1,initial,superseded,false,2025-10-11,,,,,,2025-12-01,107500,USD
OFR-003651-V2,OFR-003651,APP-0050974,REQ-2025-00888,1,2,negotiation_revision,accepted,true,2025-10-12,2025-10-16,,,,,2025-12-01,111000,USD
OFR-003652-V1,OFR-003652,APP-0050975,REQ-2025-00890,1,1,initial,superseded,false,2025-10-11,,,,,,2025-11-10,75000,USD
OFR-003652-V2,OFR-003652,APP-0050975,REQ-2025-00890,1,2,negotiation_revision,accepted,true,2025-10-12,2025-10-16,,,,,2025-11-10,77500,USD
OFR-003653-V1,OFR-003653,APP-0050982,REQ-2025-00904,1,1,initial,accepted,true,2025-10-05,2025-10-08,,,,,2025-10-27,59000,USD
OFR-003654-V1,OFR-003654,APP-0051001,REQ-2025-00659,1,1,initial,reneged,true,2025-10-05,2025-10-06,,,,2025-10-29,2025-11-03,76000,USD
OFR-003655-V1,OFR-003655,APP-0051011,REQ-2025-00833,1,1,initial,withdrawn,true,2025-09-27,,,2025-10-01,,,2025-10-25,72000,USD
OFR-003656-V1,OFR-003656,APP-0051031,REQ-2025-00869,1,1,initial,superseded,false,2025-10-05,,,,,,2025-11-03,66000,USD
OFR-003656-V2,OFR-003656,APP-0051031,REQ-2025-00869,1,2,negotiation_revision,accepted,true,2025-10-09,2025-10-10,,,,,2025-11-03,69500,USD
OFR-003657-V1,OFR-003657,APP-0051041,REQ-2025-00887,1,1,initial,declined,true,2025-10-02,,2025-10-04,,,,2025-10-30,66000,USD
OFR-003658-V1,OFR-003658,APP-0051060,REQ-2025-00905,1,1,initial,accepted,true,2025-10-08,2025-10-10,,,,,2025-11-03,84500,USD
OFR-003659-V1,OFR-003659,APP-0051071,REQ-2025-00529,1,1,initial,superseded,false,2025-10-16,,,,,,2025-11-03,63500,USD
OFR-003659-V2,OFR-003659,APP-0051071,REQ-2025-00529,1,2,negotiation_revision,accepted,false,2025-10-17,2025-10-19,,,,,2025-11-03,67500,USD
OFR-003659-V3,OFR-003659,APP-0051071,REQ-2025-00529,1,3,letter_reissue,accepted,true,2025-10-23,2025-10-23,,,,,2025-11-03,67500,USD
OFR-003660-V1,OFR-003660,APP-0051099,REQ-2025-00842,1,1,initial,superseded,false,2025-10-01,,,,,,2025-10-20,54000,USD
OFR-003660-V2,OFR-003660,APP-0051099,REQ-2025-00842,1,2,negotiation_revision,reneged,true,2025-10-02,2025-10-03,,,,2025-10-13,2025-10-20,57000,USD
OFR-003661-V1,OFR-003661,APP-0051101,REQ-2025-00844,1,1,initial,withdrawn,true,2025-10-11,,,2025-10-17,,,2025-11-08,121000,USD
OFR-003662-V1,OFR-003662,APP-0051115,REQ-2025-00856,1,1,initial,accepted,true,2025-10-06,2025-10-09,,,,,2025-11-03,80000,USD
OFR-003663-V1,OFR-003663,APP-0051125,REQ-2025-00862,1,1,initial,withdrawn,true,2025-10-21,,,2025-10-24,,,2025-11-18,83000,USD
OFR-003664-V1,OFR-003664,APP-0051130,REQ-2025-00871,1,1,initial,accepted,true,2025-10-10,2025-10-12,,,,,2025-11-10,81000,USD
OFR-003665-V1,OFR-003665,APP-0051142,REQ-2025-00883,1,1,initial,accepted,true,2025-10-14,2025-10-18,,,,,2025-11-24,91500,USD
OFR-003666-V1,OFR-003666,APP-0051146,REQ-2025-00888,1,1,initial,accepted,true,2025-10-09,2025-10-12,,,,,2025-11-17,112500,USD
OFR-003667-V1,OFR-003667,APP-0051147,REQ-2025-00888,1,1,initial,accepted,true,2025-10-15,2025-10-18,,,,,2025-11-24,110000,USD
OFR-003668-V1,OFR-003668,APP-0051202,REQ-2025-00841,1,1,initial,withdrawn,true,2025-10-02,,,2025-10-05,,,2025-10-30,59500,USD
OFR-003669-V1,OFR-003669,APP-0051227,REQ-2025-00883,1,1,initial,declined,true,2025-10-11,,2025-10-15,,,,2025-11-08,90500,USD
OFR-003670-V1,OFR-003670,APP-0051229,REQ-2025-00884,1,1,initial,declined,true,2025-10-14,,2025-10-17,,,,2025-11-11,143500,USD
OFR-003671-V1,OFR-003671,APP-0051253,REQ-2025-00084,1,1,initial,declined,true,2025-10-20,,2025-10-22,,,,2025-11-17,97500,USD
OFR-003672-V1,OFR-003672,APP-0051258,REQ-2025-00300,1,1,initial,accepted,false,2025-10-17,2025-10-23,,,,,2025-11-24,140500,USD
OFR-003672-V2,OFR-003672,APP-0051258,REQ-2025-00300,1,2,start_date_revision,accepted,true,2025-11-07,2025-11-07,,,,,2025-12-15,140500,USD
OFR-003673-V1,OFR-003673,APP-0051309,REQ-2025-00873,1,1,initial,accepted,true,2025-10-12,2025-10-15,,,,,2025-11-17,102000,USD
OFR-003674-V1,OFR-003674,APP-0051313,REQ-2025-00883,1,1,initial,declined,true,2025-10-18,,2025-10-21,,,,2025-11-15,100500,USD
OFR-003675-V1,OFR-003675,APP-0051341,REQ-2025-00189,1,1,initial,declined,true,2025-11-27,,2025-12-06,,,,2025-12-25,87500,USD
OFR-003676-V1,OFR-003676,APP-0051350,REQ-2025-00711,1,1,initial,accepted,false,2025-10-07,2025-10-08,,,,,2025-11-10,102000,USD
OFR-003676-V2,OFR-003676,APP-0051350,REQ-2025-00711,1,2,letter_reissue,accepted,true,2025-10-15,2025-10-15,,,,,2025-11-10,102000,USD
OFR-003677-V1,OFR-003677,APP-0051351,REQ-2025-00770,1,1,initial,accepted,true,2025-10-23,2025-10-26,,,,,2025-12-01,128500,USD
OFR-003678-V1,OFR-003678,APP-0051375,REQ-2025-00873,1,1,initial,superseded,false,2025-10-23,,,,,,2025-11-24,94500,USD
OFR-003678-V2,OFR-003678,APP-0051375,REQ-2025-00873,1,2,negotiation_revision,accepted,true,2025-10-24,2025-10-25,,,,,2025-11-24,101500,USD
OFR-003679-V1,OFR-003679,APP-0051376,REQ-2025-00879,1,1,initial,accepted,true,2025-10-16,2025-10-19,,,,,2025-11-24,121000,USD
OFR-003680-V1,OFR-003680,APP-0051381,REQ-2025-00888,1,1,initial,superseded,false,2025-10-24,,,,,,2025-12-01,110000,USD
OFR-003680-V2,OFR-003680,APP-0051381,REQ-2025-00888,1,2,negotiation_revision,accepted,true,2025-10-25,2025-10-27,,,,,2025-12-01,118000,USD
OFR-003681-V1,OFR-003681,APP-0051387,REQ-2025-00900,1,1,initial,declined,true,2025-11-10,,2025-11-12,,,,2025-12-08,92000,USD
OFR-003682-V1,OFR-003682,APP-0051395,REQ-2025-00911,1,1,initial,accepted,false,2025-10-18,2025-10-20,,,,,2025-11-10,76500,USD
OFR-003682-V2,OFR-003682,APP-0051395,REQ-2025-00911,1,2,letter_reissue,accepted,true,2025-10-26,2025-10-26,,,,,2025-11-10,76500,USD
OFR-003683-V1,OFR-003683,APP-0051399,REQ-2025-00918,1,1,initial,accepted,false,2025-10-08,2025-10-10,,,,,2025-11-17,86500,USD
OFR-003683-V2,OFR-003683,APP-0051399,REQ-2025-00918,1,2,salary_correction,reneged,true,2025-10-20,2025-10-20,,,,2025-11-07,2025-11-17,87600,USD
OFR-003684-V1,OFR-003684,APP-0051400,REQ-2025-00919,1,1,initial,accepted,true,2025-10-17,2025-10-23,,,,,2025-12-01,107500,USD
OFR-003685-V1,OFR-003685,APP-0051404,REQ-2024-01217,1,1,initial,accepted,false,2025-10-13,2025-10-17,,,,,2025-11-10,69000,USD
OFR-003685-V2,OFR-003685,APP-0051404,REQ-2024-01217,1,2,salary_correction,accepted,true,2025-10-23,2025-10-23,,,,,2025-11-10,70100,USD
OFR-003686-V1,OFR-003686,APP-0051415,REQ-2025-00413,1,1,initial,accepted,false,2025-11-13,2025-11-19,,,,,2025-12-29,170500,USD
OFR-003686-V2,OFR-003686,APP-0051415,REQ-2025-00413,1,2,salary_correction,accepted,true,2025-11-30,2025-11-30,,,,,2025-12-29,173000,USD
OFR-003687-V1,OFR-003687,APP-0051421,REQ-2025-00821,1,1,initial,accepted,true,2025-10-22,2025-10-28,,,,,2025-12-01,103500,USD
OFR-003688-V1,OFR-003688,APP-0051463,REQ-2025-00888,1,1,initial,declined,true,2025-10-17,,2025-11-02,,,,2025-11-14,114500,USD
OFR-003689-V1,OFR-003689,APP-0051479,REQ-2025-00905,1,1,initial,superseded,false,2025-10-18,,,,,,2025-11-17,78000,USD
OFR-003689-V2,OFR-003689,APP-0051479,REQ-2025-00905,1,2,negotiation_revision,accepted,true,2025-10-19,2025-10-20,,,,,2025-11-17,81000,USD
OFR-003690-V1,OFR-003690,APP-0051480,REQ-2025-00905,1,1,initial,superseded,false,2025-10-23,,,,,,2025-11-17,77500,USD
OFR-003690-V2,OFR-003690,APP-0051480,REQ-2025-00905,1,2,negotiation_revision,accepted,true,2025-10-24,2025-10-26,,,,,2025-11-17,83000,USD
OFR-003691-V1,OFR-003691,APP-0051490,REQ-2025-00912,1,1,initial,superseded,false,2025-10-13,,,,,,2025-11-10,66500,USD
