application_id,candidate_id,requisition_id,application_date,source_channel,application_status,status_date,current_stage_code,disposition_reason
APP-0072172,CAND-0068096,REQ-2026-00422,2026-05-12,referral,rejected,2026-05-23,screen,experience_mismatch
APP-0072173,CAND-0068097,REQ-2026-00424,2026-05-12,job_board,rejected,2026-05-21,screen,experience_mismatch
APP-0072174,CAND-0068098,REQ-2026-00424,2026-05-12,agency,offer_accepted,2026-05-22,offer,
APP-0072175,CAND-0047218,REQ-2026-00425,2026-05-12,career_site,active,2026-05-25,interview,
APP-0072176,CAND-0068099,REQ-2026-00425,2026-05-12,linkedin,rejected,2026-05-18,review,not_qualified
APP-0072177,CAND-0068100,REQ-2026-00425,2026-05-12,agency,withdrawn,2026-05-27,assessment,no_response
APP-0072178,CAND-0068101,REQ-2026-00425,2026-05-12,linkedin,rejected,2026-05-16,screen,experience_mismatch
APP-0072179,CAND-0068102,REQ-2026-00425,2026-05-12,job_board,offer_accepted,2026-05-28,offer,
APP-0072180,CAND-0068103,REQ-2026-00426,2026-05-12,job_board,rejected,2026-05-19,screen,experience_mismatch
APP-0072181,CAND-0068104,REQ-2026-00428,2026-05-12,career_site,active,2026-05-29,interview,
APP-0072182,CAND-0068105,REQ-2026-00428,2026-05-12,career_site,active,2026-05-29,interview,
APP-0072183,CAND-0068106,REQ-2026-00433,2026-05-12,agency,rejected,2026-05-15,review,not_qualified
APP-0072184,CAND-0068107,REQ-2026-00433,2026-05-12,referral,rejected,2026-05-17,review,not_qualified
APP-0072185,CAND-0068108,REQ-2026-00433,2026-05-12,linkedin,withdrawn,2026-05-20,review,no_response
APP-0072186,CAND-0068109,REQ-2026-00438,2026-05-12,career_site,rejected,2026-05-15,review,experience_mismatch
APP-0072187,CAND-0068110,REQ-2026-00439,2026-05-12,sourced,rejected,2026-05-20,review,experience_mismatch
APP-0072188,CAND-0068111,REQ-2026-00440,2026-05-12,job_board,rejected,2026-05-13,review,experience_mismatch
APP-0072189,CAND-0068112,REQ-2026-00440,2026-05-12,career_site,active,2026-05-31,interview,
APP-0072190,CAND-0068113,REQ-2026-00442,2026-05-12,career_site,active,2026-05-15,screen,
APP-0072191,CAND-0068114,REQ-2024-01192,2026-05-13,sourced,rejected,2026-05-18,review,not_qualified
APP-0072192,CAND-0068115,REQ-2025-00102,2026-05-13,internal,active,2026-05-28,assessment,
APP-0072193,CAND-0068116,REQ-2025-00915,2026-05-13,job_board,active,2026-05-22,assessment,
APP-0072194,CAND-0068117,REQ-2025-00923,2026-05-13,agency,rejected,2026-05-18,review,experience_mismatch
APP-0072195,CAND-0068118,REQ-2025-00933,2026-05-13,career_site,active,2026-05-29,interview,
APP-0072196,CAND-0068119,REQ-2025-01069,2026-05-13,job_board,rejected,2026-05-18,review,not_qualified
APP-0072197,CAND-0068120,REQ-2025-01072,2026-05-13,referral,active,2026-05-23,assessment,
APP-0072198,CAND-0068121,REQ-2025-01124,2026-05-13,career_site,rejected,2026-05-28,screen,not_qualified
APP-0072199,CAND-0035259,REQ-2025-01142,2026-05-13,job_board,active,2026-05-29,assessment,
APP-0072200,CAND-0068122,REQ-2025-01157,2026-05-13,career_site,active,2026-05-24,assessment,
APP-0072201,CAND-0068123,REQ-2025-01176,2026-05-13,internal,rejected,2026-05-22,review,not_qualified
APP-0072202,CAND-0008578,REQ-2025-01178,2026-05-13,linkedin,active,2026-05-28,assessment,
APP-0072203,CAND-0068124,REQ-2025-01181,2026-05-13,agency,active,2026-05-28,interview,
APP-0072204,CAND-0068125,REQ-2025-01199,2026-05-13,linkedin,rejected,2026-05-19,review,not_qualified
APP-0072205,CAND-0068126,REQ-2026-00024,2026-05-13,job_board,rejected,2026-05-26,screen,not_qualified
APP-0072206,CAND-0068127,REQ-2026-00096,2026-05-13,sourced,rejected,2026-05-16,review,experience_mismatch
APP-0072207,CAND-0068128,REQ-2026-00096,2026-05-13,sourced,rejected,2026-05-15,review,experience_mismatch
APP-0072208,CAND-0068129,REQ-2026-00097,2026-05-13,career_site,active,2026-05-29,screen,
APP-0072209,CAND-0068130,REQ-2026-00097,2026-05-13,job_board,rejected,2026-05-28,screen,experience_mismatch
APP-0072210,CAND-0068131,REQ-2026-00167,2026-05-13,sourced,rejected,2026-05-27,assessment,assessment_failed
APP-0072211,CAND-0068132,REQ-2026-00175,2026-05-13,job_board,active,2026-05-26,interview,
APP-0072212,CAND-0068133,REQ-2026-00186,2026-05-13,sourced,withdrawn,2026-05-19,review,compensation_expectations
APP-0072213,CAND-0068134,REQ-2026-00203,2026-05-13,job_board,rejected,2026-05-17,review,not_qualified
APP-0072214,CAND-0068135,REQ-2026-00226,2026-05-13,referral,active,2026-05-18,assessment,
APP-0072215,CAND-0068136,REQ-2026-00226,2026-05-13,job_board,rejected,2026-05-20,screen,experience_mismatch
APP-0072216,CAND-0011503,REQ-2026-00251,2026-05-13,agency,rejected,2026-05-26,screen,experience_mismatch
APP-0072217,CAND-0049048,REQ-2026-00271,2026-05-13,linkedin,rejected,2026-05-16,review,not_qualified
APP-0072218,CAND-0068137,REQ-2026-00279,2026-05-13,referral,rejected,2026-05-20,screen,not_qualified
APP-0072219,CAND-0068138,REQ-2026-00291,2026-05-13,career_site,rejected,2026-05-25,assessment,assessment_failed
APP-0072220,CAND-0068139,REQ-2026-00307,2026-05-13,career_site,rejected,2026-05-15,review,experience_mismatch
APP-0072221,CAND-0068140,REQ-2026-00325,2026-05-13,job_board,rejected,2026-05-18,screen,position_filled
APP-0072222,CAND-0068141,REQ-2026-00326,2026-05-13,agency,rejected,2026-05-17,review,position_filled
APP-0072223,CAND-0068142,REQ-2026-00341,2026-05-13,job_board,withdrawn,2026-05-30,interview,compensation_expectations
APP-0072224,CAND-0068143,REQ-2026-00343,2026-05-13,referral,rejected,2026-05-16,review,position_filled
APP-0072225,CAND-0068144,REQ-2026-00343,2026-05-13,career_site,rejected,2026-05-16,review,position_filled
APP-0072226,CAND-0068145,REQ-2026-00346,2026-05-13,career_site,rejected,2026-05-30,assessment,assessment_failed
APP-0072227,CAND-0068146,REQ-2026-00347,2026-05-13,job_board,rejected,2026-05-17,review,experience_mismatch
APP-0072228,CAND-0068147,REQ-2026-00350,2026-05-13,linkedin,active,2026-05-27,assessment,
APP-0072229,CAND-0068148,REQ-2026-00353,2026-05-13,linkedin,rejected,2026-05-28,assessment,assessment_failed
APP-0072230,CAND-0068149,REQ-2026-00356,2026-05-13,internal,rejected,2026-05-30,interview,position_filled
APP-0072231,CAND-0068150,REQ-2026-00356,2026-05-13,career_site,rejected,2026-05-16,review,not_qualified
APP-0072232,CAND-0068151,REQ-2026-00356,2026-05-13,career_site,rejected,2026-05-28,assessment,assessment_failed
APP-0072233,CAND-0068152,REQ-2026-00357,2026-05-13,career_site,rejected,2026-05-17,review,not_qualified
APP-0072234,CAND-0068153,REQ-2026-00361,2026-05-13,job_board,rejected,2026-05-20,screen,not_qualified
APP-0072235,CAND-0068154,REQ-2026-00361,2026-05-13,career_site,rejected,2026-05-21,screen,experience_mismatch
APP-0072236,CAND-0068155,REQ-2026-00366,2026-05-13,job_board,active,2026-05-30,interview,
APP-0072237,CAND-0068156,REQ-2026-00366,2026-05-13,career_site,rejected,2026-05-14,review,not_qualified
APP-0072238,CAND-0068157,REQ-2026-00366,2026-05-13,job_board,rejected,2026-05-22,review,experience_mismatch
APP-0072239,CAND-0068158,REQ-2026-00366,2026-05-13,job_board,rejected,2026-05-28,screen,experience_mismatch
APP-0072240,CAND-0068159,REQ-2026-00368,2026-05-13,linkedin,rejected,2026-05-16,review,experience_mismatch
APP-0072241,CAND-0068160,REQ-2026-00369,2026-05-13,job_board,rejected,2026-05-19,screen,not_qualified
APP-0072242,CAND-0068161,REQ-2026-00369,2026-05-13,job_board,withdrawn,2026-05-21,screen,no_response
APP-0072243,CAND-0068162,REQ-2026-00370,2026-05-13,job_board,rejected,2026-05-16,review,not_qualified
APP-0072244,CAND-0068163,REQ-2026-00370,2026-05-13,sourced,rejected,2026-05-25,assessment,assessment_failed
APP-0072245,CAND-0068164,REQ-2026-00372,2026-05-13,sourced,active,2026-05-28,interview,
APP-0072246,CAND-0068165,REQ-2026-00374,2026-05-13,referral,rejected,2026-05-28,interview,position_filled
APP-0072247,CAND-0068166,REQ-2026-00374,2026-05-13,linkedin,rejected,2026-05-15,review,not_qualified
APP-0072248,CAND-0068167,REQ-2026-00374,2026-05-13,linkedin,offer_accepted,2026-05-27,offer,
APP-0072249,CAND-0068168,REQ-2026-00377,2026-05-13,job_board,rejected,2026-05-21,assessment,assessment_failed
APP-0072250,CAND-0068169,REQ-2026-00377,2026-05-13,sourced,rejected,2026-05-27,assessment,position_filled
APP-0072251,CAND-0068170,REQ-2026-00377,2026-05-13,sourced,withdrawn,2026-05-27,assessment,no_response
APP-0072252,CAND-0068171,REQ-2026-00383,2026-05-13,job_board,withdrawn,2026-05-24,review,no_response
APP-0072253,CAND-0068172,REQ-2026-00390,2026-05-13,linkedin,offer_accepted,2026-05-31,offer,
APP-0072254,CAND-0068173,REQ-2026-00393,2026-05-13,referral,rejected,2026-05-23,assessment,assessment_failed
APP-0072255,CAND-0068174,REQ-2026-00394,2026-05-13,job_board,rejected,2026-05-27,screen,not_qualified
APP-0072256,CAND-0068175,REQ-2026-00394,2026-05-13,linkedin,active,2026-05-22,assessment,
APP-0072257,CAND-0068176,REQ-2026-00394,2026-05-13,job_board,active,2026-05-27,assessment,
APP-0072258,CAND-0068177,REQ-2026-00394,2026-05-13,agency,rejected,2026-05-15,review,experience_mismatch
APP-0072259,CAND-0068178,REQ-2026-00394,2026-05-13,career_site,rejected,2026-05-15,review,experience_mismatch
APP-0072260,CAND-0068179,REQ-2026-00398,2026-05-13,referral,rejected,2026-05-17,review,not_qualified
APP-0072261,CAND-0068180,REQ-2026-00398,2026-05-13,career_site,rejected,2026-05-17,review,not_qualified
APP-0072262,CAND-0068181,REQ-2026-00398,2026-05-13,linkedin,active,2026-05-31,interview,
APP-0072263,CAND-0068182,REQ-2026-00398,2026-05-13,linkedin,rejected,2026-05-19,review,not_qualified
APP-0072264,CAND-0068183,REQ-2026-00398,2026-05-13,agency,withdrawn,2026-05-28,assessment,location
APP-0072265,CAND-0068184,REQ-2026-00398,2026-05-13,sourced,rejected,2026-05-18,screen,experience_mismatch
APP-0072266,CAND-0068185,REQ-2026-00398,2026-05-13,career_site,rejected,2026-05-15,review,not_qualified
APP-0072267,CAND-0068186,REQ-2026-00399,2026-05-13,agency,rejected,2026-05-19,review,not_qualified
APP-0072268,CAND-0068187,REQ-2026-00402,2026-05-13,career_site,rejected,2026-05-22,review,not_qualified
APP-0072269,CAND-0068188,REQ-2026-00404,2026-05-13,career_site,active,2026-05-21,assessment,
APP-0072270,CAND-0068189,REQ-2026-00406,2026-05-13,job_board,rejected,2026-05-17,review,experience_mismatch
APP-0072271,CAND-0068190,REQ-2026-00410,2026-05-13,internal,rejected,2026-05-24,screen,not_qualified
APP-0072272,CAND-0026230,REQ-2026-00410,2026-05-13,sourced,rejected,2026-05-18,review,not_qualified
APP-0072273,CAND-0068191,REQ-2026-00410,2026-05-13,referral,active,2026-05-21,assessment,
APP-0072274,CAND-0068192,REQ-2026-00410,2026-05-13,job_board,rejected,2026-05-25,screen,not_qualified
APP-0072275,CAND-0068193,REQ-2026-00411,2026-05-13,career_site,active,2026-05-23,interview,
APP-0072276,CAND-0068194,REQ-2026-00413,2026-05-13,job_board,rejected,2026-05-17,review,not_qualified
APP-0072277,CAND-0068195,REQ-2026-00415,2026-05-13,referral,rejected,2026-05-17,screen,experience_mismatch
APP-0072278,CAND-0068196,REQ-2026-00417,2026-05-13,job_board,rejected,2026-05-15,review,not_qualified
APP-0072279,CAND-0068197,REQ-2026-00417,2026-05-13,job_board,rejected,2026-05-20,screen,not_qualified
APP-0072280,CAND-0068198,REQ-2026-00418,2026-05-13,job_board,withdrawn,2026-05-14,review,accepted_other_offer
APP-0072281,CAND-0068199,REQ-2026-00418,2026-05-13,job_board,rejected,2026-05-14,review,not_qualified
APP-0072282,CAND-0068200,REQ-2026-00418,2026-05-13,referral,rejected,2026-05-23,screen,not_qualified
APP-0072283,CAND-0068201,REQ-2026-00419,2026-05-13,career_site,active,2026-05-21,assessment,
APP-0072284,CAND-0068202,REQ-2026-00420,2026-05-13,referral,rejected,2026-05-28,assessment,assessment_failed
APP-0072285,CAND-0068203,REQ-2026-00420,2026-05-13,career_site,rejected,2026-05-15,review,experience_mismatch
APP-0072286,CAND-0068204,REQ-2026-00420,2026-05-13,job_board,rejected,2026-05-17,review,not_qualified
APP-0072287,CAND-0068205,REQ-2026-00420,2026-05-13,career_site,rejected,2026-05-15,review,not_qualified
APP-0072288,CAND-0068206,REQ-2026-00421,2026-05-13,job_board,withdrawn,2026-05-20,screen,compensation_expectations
APP-0072289,CAND-0068207,REQ-2026-00421,2026-05-13,referral,active,2026-05-26,interview,
APP-0072290,CAND-0068208,REQ-2026-00421,2026-05-13,career_site,withdrawn,2026-05-17,review,compensation_expectations
APP-0072291,CAND-0068209,REQ-2026-00421,2026-05-13,career_site,rejected,2026-05-15,review,experience_mismatch
APP-0072292,CAND-0068210,REQ-2026-00421,2026-05-13,agency,rejected,2026-05-16,review,experience_mismatch
APP-0072293,CAND-0068211,REQ-2026-00422,2026-05-13,career_site,rejected,2026-05-20,review,experience_mismatch
APP-0072294,CAND-0068212,REQ-2026-00423,2026-05-13,career_site,rejected,2026-05-18,review,not_qualified
APP-0072295,CAND-0068213,REQ-2026-00424,2026-05-13,agency,rejected,2026-05-16,review,not_qualified
APP-0072296,CAND-0068214,REQ-2026-00424,2026-05-13,referral,withdrawn,2026-05-21,screen,location
APP-0072297,CAND-0068215,REQ-2026-00425,2026-05-13,agency,rejected,2026-05-26,interview,interview_feedback
APP-0072298,CAND-0068216,REQ-2026-00425,2026-05-13,job_board,rejected,2026-05-24,review,experience_mismatch
APP-0072299,CAND-0068217,REQ-2026-00425,2026-05-13,linkedin,active,2026-05-27,interview,
APP-0072300,CAND-0068218,REQ-2026-00425,2026-05-13,linkedin,rejected,2026-05-17,review,not_qualified
APP-0072301,CAND-0068219,REQ-2026-00425,2026-05-13,job_board,rejected,2026-05-15,review,experience_mismatch
APP-0072302,CAND-0068220,REQ-2026-00425,2026-05-13,linkedin,offer_accepted,2026-05-31,offer,
APP-0072303,CAND-0068221,REQ-2026-00428,2026-05-13,career_site,rejected,2026-05-26,screen,not_qualified
APP-0072304,CAND-0068222,REQ-2026-00428,2026-05-13,linkedin,withdrawn,2026-05-24,assessment,no_response
APP-0072305,CAND-0068223,REQ-2026-00428,2026-05-13,career_site,active,2026-05-26,interview,
APP-0072306,CAND-0068224,REQ-2026-00428,2026-05-13,career_site,active,2026-05-29,interview,
APP-0072307,CAND-0068225,REQ-2026-00428,2026-05-13,linkedin,rejected,2026-05-23,assessment,assessment_failed
APP-0072308,CAND-0068226,REQ-2026-00428,2026-05-13,sourced,rejected,2026-05-26,assessment,assessment_failed
APP-0072309,CAND-0058721,REQ-2026-00428,2026-05-13,career_site,withdrawn,2026-05-23,screen,accepted_other_offer
APP-0072310,CAND-0068227,REQ-2026-00428,2026-05-13,sourced,withdrawn,2026-05-20,screen,accepted_other_offer
APP-0072311,CAND-0066654,REQ-2026-00428,2026-05-13,career_site,rejected,2026-05-24,screen,experience_mismatch
APP-0072312,CAND-0068228,REQ-2026-00428,2026-05-13,career_site,rejected,2026-05-16,review,experience_mismatch
APP-0072313,CAND-0068229,REQ-2026-00433,2026-05-13,job_board,active,2026-05-20,interview,
APP-0072314,CAND-0068230,REQ-2026-00433,2026-05-13,job_board,active,2026-05-30,offer,
APP-0072315,CAND-0068231,REQ-2026-00435,2026-05-13,career_site,rejected,2026-05-23,review,not_qualified
APP-0072316,CAND-0047848,REQ-2026-00435,2026-05-13,linkedin,active,2026-05-22,interview,
APP-0072317,CAND-0068232,REQ-2026-00439,2026-05-13,career_site,withdrawn,2026-05-15,review,personal
APP-0072318,CAND-0068233,REQ-2026-00440,2026-05-13,linkedin,rejected,2026-05-21,review,not_qualified
APP-0072319,CAND-0030377,REQ-2026-00441,2026-05-13,job_board,rejected,2026-05-20,review,not_qualified
APP-0072320,CAND-0068234,REQ-2026-00441,2026-05-13,agency,rejected,2026-05-19,review,not_qualified
APP-0072321,CAND-0068235,REQ-2026-00444,2026-05-13,job_board,rejected,2026-05-24,screen,experience_mismatch
APP-0072322,CAND-0068236,REQ-2026-00445,2026-05-13,job_board,active,2026-05-19,screen,
APP-0072323,CAND-0068237,REQ-2026-00449,2026-05-13,career_site,withdrawn,2026-05-26,interview,no_response
APP-0072324,CAND-0002087,REQ-2025-00356,2026-05-14,linkedin,active,2026-05-31,interview,
APP-0072325,CAND-0068238,REQ-2025-00653,2026-05-14,career_site,rejected,2026-05-17,review,experience_mismatch
APP-0072326,CAND-0068239,REQ-2025-00881,2026-05-14,job_board,withdrawn,2026-05-17,review,location
APP-0072327,CAND-0068240,REQ-2025-00904,2026-05-14,job_board,rejected,2026-05-29,interview,position_filled
APP-0072328,CAND-0045571,REQ-2025-00904,2026-05-14,linkedin,rejected,2026-05-16,review,experience_mismatch
APP-0072329,CAND-0057747,REQ-2025-00942,2026-05-14,job_board,withdrawn,2026-05-27,review,location
APP-0072330,CAND-0068241,REQ-2025-01113,2026-05-14,job_board,active,2026-05-20,screen,
APP-0072331,CAND-0068242,REQ-2025-01171,2026-05-14,career_site,rejected,2026-05-24,screen,experience_mismatch
APP-0072332,CAND-0068243,REQ-2025-01176,2026-05-14,agency,active,2026-05-26,interview,
APP-0072333,CAND-0068244,REQ-2025-01177,2026-05-14,linkedin,rejected,2026-05-16,review,experience_mismatch
APP-0072334,CAND-0068245,REQ-2025-01199,2026-05-14,job_board,rejected,2026-05-17,review,not_qualified
APP-0072335,CAND-0068246,REQ-2025-01203,2026-05-14,referral,rejected,2026-05-19,review,not_qualified
APP-0072336,CAND-0033172,REQ-2026-00022,2026-05-14,referral,rejected,2026-05-25,screen,position_filled
APP-0072337,CAND-0068247,REQ-2026-00055,2026-05-14,linkedin,rejected,2026-05-16,review,not_qualified
APP-0072338,CAND-0068248,REQ-2026-00096,2026-05-14,agency,active,2026-05-31,offer,
APP-0072339,CAND-0068249,REQ-2026-00097,2026-05-14,referral,rejected,2026-05-27,review,experience_mismatch
APP-0072340,CAND-0068250,REQ-2026-00155,2026-05-14,career_site,rejected,2026-05-21,screen,position_filled
APP-0072341,CAND-0068251,REQ-2026-00155,2026-05-14,job_board,rejected,2026-05-16,review,not_qualified
APP-0072342,CAND-0068252,REQ-2026-00193,2026-05-14,career_site,rejected,2026-05-18,review,experience_mismatch
APP-0072343,CAND-0068253,REQ-2026-00226,2026-05-14,job_board,withdrawn,2026-05-23,screen,accepted_other_offer
APP-0072344,CAND-0068254,REQ-2026-00268,2026-05-14,referral,rejected,2026-05-19,screen,not_qualified
APP-0072345,CAND-0068255,REQ-2026-00273,2026-05-14,job_board,rejected,2026-05-26,screen,experience_mismatch
APP-0072346,CAND-0068256,REQ-2026-00282,2026-05-14,career_site,rejected,2026-05-18,screen,not_qualified
APP-0072347,CAND-0068257,REQ-2026-00291,2026-05-14,linkedin,active,2026-05-27,assessment,
APP-0072348,CAND-0068258,REQ-2026-00299,2026-05-14,internal,rejected,2026-05-21,review,not_qualified
APP-0072349,CAND-0068259,REQ-2026-00299,2026-05-14,agency,active,2026-05-30,interview,
APP-0072350,CAND-0068260,REQ-2026-00306,2026-05-14,referral,rejected,2026-05-20,review,not_qualified
APP-0072351,CAND-0068261,REQ-2026-00309,2026-05-14,referral,withdrawn,2026-05-15,review,personal
APP-0072352,CAND-0068262,REQ-2026-00328,2026-05-14,referral,rejected,2026-05-24,assessment,position_filled
APP-0072353,CAND-0068263,REQ-2026-00331,2026-05-14,job_board,rejected,2026-05-25,screen,not_qualified
APP-0072354,CAND-0068264,REQ-2026-00331,2026-05-14,internal,rejected,2026-05-25,assessment,assessment_failed
APP-0072355,CAND-0068265,REQ-2026-00339,2026-05-14,agency,rejected,2026-05-15,review,not_qualified
APP-0072356,CAND-0068266,REQ-2026-00343,2026-05-14,career_site,withdrawn,2026-05-16,review,compensation_expectations
APP-0072357,CAND-0068267,REQ-2026-00343,2026-05-14,linkedin,rejected,2026-05-16,review,position_filled
APP-0072358,CAND-0068268,REQ-2026-00345,2026-05-14,linkedin,rejected,2026-05-27,assessment,assessment_failed
APP-0072359,CAND-0068269,REQ-2026-00345,2026-05-14,agency,rejected,2026-05-31,assessment,position_filled
APP-0072360,CAND-0068270,REQ-2026-00348,2026-05-14,job_board,rejected,2026-05-25,assessment,assessment_failed
APP-0072361,CAND-0068271,REQ-2026-00351,2026-05-14,career_site,rejected,2026-05-20,review,position_filled
APP-0072362,CAND-0068272,REQ-2026-00356,2026-05-14,job_board,withdrawn,2026-05-26,assessment,personal
APP-0072363,CAND-0068273,REQ-2026-00356,2026-05-14,job_board,rejected,2026-05-30,assessment,position_filled
APP-0072364,CAND-0068274,REQ-2026-00359,2026-05-14,career_site,withdrawn,2026-05-18,review,location
APP-0072365,CAND-0068275,REQ-2026-00366,2026-05-14,job_board,rejected,2026-05-25,assessment,assessment_failed
APP-0072366,CAND-0068276,REQ-2026-00368,2026-05-14,career_site,rejected,2026-05-22,screen,not_qualified
APP-0072367,CAND-0068277,REQ-2026-00373,2026-05-14,career_site,rejected,2026-05-23,review,experience_mismatch
APP-0072368,CAND-0035503,REQ-2026-00373,2026-05-14,career_site,rejected,2026-05-21,review,not_qualified
APP-0072369,CAND-0068278,REQ-2026-00374,2026-05-14,job_board,rejected,2026-05-28,assessment,position_filled
APP-0072370,CAND-0068279,REQ-2026-00374,2026-05-14,referral,rejected,2026-05-25,assessment,assessment_failed
APP-0072371,CAND-0068280,REQ-2026-00377,2026-05-14,linkedin,rejected,2026-05-22,screen,not_qualified
APP-0072372,CAND-0068281,REQ-2026-00380,2026-05-14,job_board,withdrawn,2026-05-24,screen,compensation_expectations
APP-0072373,CAND-0068282,REQ-2026-00381,2026-05-14,internal,rejected,2026-05-25,interview,interview_feedback
APP-0072374,CAND-0068283,REQ-2026-00383,2026-05-14,career_site,rejected,2026-05-18,review,experience_mismatch
APP-0072375,CAND-0049147,REQ-2026-00383,2026-05-14,career_site,rejected,2026-05-20,review,not_qualified
APP-0072376,CAND-0068284,REQ-2026-00383,2026-05-14,career_site,rejected,2026-05-15,review,not_qualified
APP-0072377,CAND-0068285,REQ-2026-00386,2026-05-14,referral,active,2026-05-22,screen,
APP-0072378,CAND-0068286,REQ-2026-00388,2026-05-14,linkedin,withdrawn,2026-05-22,screen,compensation_expectations
APP-0072379,CAND-0068287,REQ-2026-00388,2026-05-14,referral,rejected,2026-05-19,review,experience_mismatch
APP-0072380,CAND-0068288,REQ-2026-00388,2026-05-14,linkedin,rejected,2026-05-24,review,not_qualified
APP-0072381,CAND-0068289,REQ-2026-00394,2026-05-14,job_board,rejected,2026-05-19,review,experience_mismatch
APP-0072382,CAND-0058453,REQ-2026-00396,2026-05-14,sourced,rejected,2026-05-30,assessment,assessment_failed
APP-0072383,CAND-0068290,REQ-2026-00398,2026-05-14,job_board,rejected,2026-05-20,review,experience_mismatch
APP-0072384,CAND-0068291,REQ-2026-00398,2026-05-14,career_site,active,2026-05-22,assessment,
APP-0072385,CAND-0068292,REQ-2026-00398,2026-05-14,career_site,rejected,2026-05-17,review,not_qualified
APP-0072386,CAND-0068293,REQ-2026-00407,2026-05-14,career_site,rejected,2026-05-18,review,experience_mismatch
APP-0072387,CAND-0068294,REQ-2026-00410,2026-05-14,linkedin,rejected,2026-05-21,review,experience_mismatch
APP-0072388,CAND-0068295,REQ-2026-00410,2026-05-14,job_board,rejected,2026-05-26,screen,experience_mismatch
APP-0072389,CAND-0068296,REQ-2026-00410,2026-05-14,linkedin,withdrawn,2026-05-21,screen,accepted_other_offer
APP-0072390,CAND-0068297,REQ-2026-00411,2026-05-14,career_site,rejected,2026-05-18,review,not_qualified
APP-0072391,CAND-0068298,REQ-2026-00411,2026-05-14,linkedin,active,2026-05-19,screen,
APP-0072392,CAND-0068299,REQ-2026-00412,2026-05-14,career_site,rejected,2026-05-18,review,not_qualified
APP-0072393,CAND-0068300,REQ-2026-00414,2026-05-14,agency,rejected,2026-05-24,screen,experience_mismatch
APP-0072394,CAND-0068301,REQ-2026-00415,2026-05-14,agency,active,2026-05-29,assessment,
APP-0072395,CAND-0068302,REQ-2026-00416,2026-05-14,career_site,rejected,2026-05-21,assessment,assessment_failed
APP-0072396,CAND-0068303,REQ-2026-00416,2026-05-14,career_site,active,2026-05-20,screen,
APP-0072397,CAND-0068304,REQ-2026-00416,2026-05-14,job_board,rejected,2026-05-16,review,not_qualified
APP-0072398,CAND-0068305,REQ-2026-00417,2026-05-14,job_board,rejected,2026-05-18,screen,not_qualified
APP-0072399,CAND-0068306,REQ-2026-00418,2026-05-14,linkedin,active,2026-05-31,assessment,
APP-0072400,CAND-0068307,REQ-2026-00420,2026-05-14,career_site,rejected,2026-05-19,review,experience_mismatch
APP-0072401,CAND-0068308,REQ-2026-00421,2026-05-14,career_site,rejected,2026-05-17,review,not_qualified
APP-0072402,CAND-0068309,REQ-2026-00421,2026-05-14,linkedin,active,2026-05-30,interview,
APP-0072403,CAND-0068310,REQ-2026-00424,2026-05-14,sourced,withdrawn,2026-05-21,screen,compensation_expectations
APP-0072404,CAND-0068311,REQ-2026-00425,2026-05-14,job_board,withdrawn,2026-05-18,screen,compensation_expectations
APP-0072405,CAND-0068312,REQ-2026-00425,2026-05-14,job_board,active,2026-05-31,interview,
APP-0072406,CAND-0068313,REQ-2026-00425,2026-05-14,agency,rejected,2026-05-18,review,experience_mismatch
APP-0072407,CAND-0068314,REQ-2026-00425,2026-05-14,job_board,rejected,2026-05-16,review,experience_mismatch
APP-0072408,CAND-0068315,REQ-2026-00425,2026-05-14,career_site,rejected,2026-05-31,assessment,assessment_failed
APP-0072409,CAND-0008181,REQ-2026-00425,2026-05-14,linkedin,active,2026-05-31,offer,
APP-0072410,CAND-0068316,REQ-2026-00426,2026-05-14,job_board,rejected,2026-05-29,interview,interview_feedback
APP-0072411,CAND-0068317,REQ-2026-00427,2026-05-14,linkedin,active,2026-05-22,screen,
APP-0072412,CAND-0035633,REQ-2026-00428,2026-05-14,referral,rejected,2026-05-17,review,experience_mismatch
APP-0072413,CAND-0068318,REQ-2026-00428,2026-05-14,referral,withdrawn,2026-05-18,screen,location
APP-0072414,CAND-0068319,REQ-2026-00430,2026-05-14,referral,withdrawn,2026-05-18,review,compensation_expectations
APP-0072415,CAND-0068320,REQ-2026-00432,2026-05-14,linkedin,rejected,2026-05-17,review,experience_mismatch
APP-0072416,CAND-0068321,REQ-2026-00432,2026-05-14,job_board,withdrawn,2026-05-23,screen,personal
APP-0072417,CAND-0068322,REQ-2026-00433,2026-05-14,sourced,rejected,2026-05-17,review,experience_mismatch
APP-0072418,CAND-0068323,REQ-2026-00433,2026-05-14,job_board,active,2026-05-24,assessment,
APP-0072419,CAND-0068324,REQ-2026-00433,2026-05-14,linkedin,rejected,2026-05-18,screen,experience_mismatch
APP-0072420,CAND-0068325,REQ-2026-00433,2026-05-14,linkedin,active,2026-05-27,assessment,
APP-0072421,CAND-0025772,REQ-2026-00433,2026-05-14,job_board,rejected,2026-05-18,review,not_qualified
APP-0072422,CAND-0068326,REQ-2026-00433,2026-05-14,career_site,active,2026-05-30,interview,
APP-0072423,CAND-0068327,REQ-2026-00435,2026-05-14,sourced,rejected,2026-05-26,assessment,assessment_failed
APP-0072424,CAND-0068328,REQ-2026-00436,2026-05-14,linkedin,withdrawn,2026-05-20,screen,location
APP-0072425,CAND-0068329,REQ-2026-00441,2026-05-14,agency,active,2026-05-26,interview,
